pid1, pid2, w, dwdx_x, dwdx_y, dwdx_z
1,0,16.140232086181640625,-387.106903076171875,-0,-0
2,0,10.5638332366943359375,-631.41192626953125,-0,-0
2,1,20.375606536865234375,-952.9488525390625,-0,-0
3,0,4.151463031768798828125,-427.508514404296875,-0,-0
3,1,8.617626190185546875,-974.63360595703125,-0,-0
3,2,22.1158313751220703125,-1469.377685546875,-0,-0
4,1,1.88588654994964599609375,-358.1490478515625,-0,-0
4,2,7.335662364959716796875,-1076.7476806640625,-0,-0
4,3,23.1117496490478515625,-1569.650634765625,-0,-0
5,2,0.97238290309906005859375,-280.233123779296875,-0,-0
5,3,7.80228900909423828125,-1188.1053466796875,-0,-0
5,4,23.8614482879638671875,-1516.2645263671875,-0,-0
6,3,0.908104598522186279296875,-284.127166748046875,-0,-0
6,4,8.485500335693359375,-1247.950439453125,-0,-0
6,5,23.8550243377685546875,-1529.4761962890625,-0,-0
7,4,1.09659576416015625,-318.8377685546875,-0,-0
7,5,8.35236454010009765625,-1235.593017578125,-0,-0
7,6,23.7443103790283203125,-1540.97900390625,-0,-0
8,4,1.5529061784036457538604736328125e-05,-0.18632878363132476806640625,-0,-0
8,5,1.06107342243194580078125,-311.77252197265625,-0,-0
8,6,8.21067047119140625,-1223.5843505859375,-0,-0
8,7,23.702312469482421875,-1535.3675537109375,-0,-0
9,5,1.5214069435387500561773777008056640625e-06,-0.039635442197322845458984375,-0,-0
9,6,1.016749858856201171875,-303.92755126953125,-0,-0
9,7,8.22027111053466796875,-1223.2833251953125,-0,-0
9,8,23.71448516845703125,-1529.516357421875,-0,-0
10,7,1.0189583301544189453125,-304.220550537109375,-0,-0
10,8,8.25428676605224609375,-1225.1256103515625,-0,-0
10,9,23.71539306640625,-1529.8983154296875,-0,-0
11,8,1.03242790699005126953125,-306.4560546875,-0,-0
11,9,8.2548580169677734375,-1225.1253662109375,-0,-0
11,10,23.7184200286865234375,-1531.2662353515625,-0,-0
12,9,1.033778667449951171875,-306.65643310546875,-0,-0
12,10,8.25081539154052734375,-1225.122314453125,-0,-0
12,11,23.71927642822265625,-1531.6480712890625,-0,-0
