pid1, pid2, w, dwdx_x, dwdx_y, dwdx_z
5,4,0.4327806532382965087890625,-0.0138173401355743408203125,-0,-0
6,5,9.96667194366455078125,-155.3595428466796875,-0,-0
7,5,7.15663814544677734375,-250.1025390625,-0,-0
7,6,15.381572723388671875,-548.44732666015625,-0,-0
8,6,7.35353946685791015625,-593.3114013671875,-0,-0
8,7,18.4019908905029296875,-905.16680908203125,-0,-0
9,6,1.8183138370513916015625,-254.6178436279296875,-0,-0
9,7,6.609646320343017578125,-784.7454833984375,-0,-0
9,8,19.667022705078125,-1093.7752685546875,-0,-0
10,7,0.95098006725311279296875,-221.3262176513671875,-0,-0
10,8,6.965121746063232421875,-894.30224609375,-0,-0
10,9,21.1323528289794921875,-1234.6455078125,-0,-0
11,8,0.97066199779510498046875,-246.2265777587890625,-0,-0
11,9,7.583735942840576171875,-1026.2734375,-0,-0
11,10,22.3109893798828125,-1331.928466796875,-0,-0
12,9,1.026459217071533203125,-274.695953369140625,-0,-0
12,10,8.03325557708740234375,-1116.483642578125,-0,-0
12,11,22.899753570556640625,-1423.4224853515625,-0,-0
13,10,1.09066545963287353515625,-297.53985595703125,-0,-0
13,11,8.0604419708251953125,-1159.31103515625,-0,-0
13,12,23.2591953277587890625,-1480.04833984375,-0,-0
14,11,1.05669748783111572265625,-300.56695556640625,-0,-0
14,12,8.14794635772705078125,-1192.31201171875,-0,-0
14,13,23.556293487548828125,-1507.860107421875,-0,-0
15,12,1.04650080204010009765625,-304.159637451171875,-0,-0
15,13,8.2508678436279296875,-1215.5128173828125,-0,-0
15,14,23.67836761474609375,-1523.4146728515625,-0,-0
16,13,1.04999077320098876953125,-307.6781005859375,-0,-0
16,14,8.25471973419189453125,-1222.2520751953125,-0,-0
16,15,23.699443817138671875,-1530.4024658203125,-0,-0
17,14,1.03984487056732177734375,-307.13946533203125,-0,-0
17,15,8.24051761627197265625,-1223.4539794921875,-0,-0
17,16,23.7125530242919921875,-1531.2874755859375,-0,-0
18,15,1.030580043792724609375,-305.972686767578125,-0,-0
18,16,8.24684047698974609375,-1224.6925048828125,-0,-0
18,17,23.718074798583984375,-1531.1129150390625,-0,-0
19,16,1.03051149845123291015625,-306.11737060546875,-0,-0
19,17,8.25080108642578125,-1225.122314453125,-0,-0
19,18,23.71846771240234375,-1531.287841796875,-0,-0
20,17,1.03160464763641357421875,-306.333892822265625,-0,-0
20,18,8.2504291534423828125,-1225.1260986328125,-0,-0
20,19,23.71881866455078125,-1531.4224853515625,-0,-0
21,18,1.03148806095123291015625,-306.31658935546875,-0,-0
21,19,8.2499942779541015625,-1225.126220703125,-0,-0
21,20,23.718799591064453125,-1531.4365234375,-0,-0
22,19,1.03127205371856689453125,-306.28497314453125,-0,-0
22,20,8.24992084503173828125,-1225.1260986328125,-0,-0
22,21,23.7187957763671875,-1531.411865234375,-0,-0
23,20,1.03120601177215576171875,-306.274688720703125,-0,-0
23,21,8.24998188018798828125,-1225.1260986328125,-0,-0
23,22,23.71872711181640625,-1531.403076171875,-0,-0
24,21,1.031232357025146484375,-306.27862548828125,-0,-0
24,22,8.24998378753662109375,-1225.1224365234375,-0,-0
24,23,23.7187290191650390625,-1531.404541015625,-0,-0
25,22,1.03125250339508056640625,-306.2816162109375,-0,-0
25,23,8.25001811981201171875,-1225.1259765625,-0,-0
25,24,23.7187786102294921875,-1531.40478515625,-0,-0
26,23,1.031255245208740234375,-306.28204345703125,-0,-0
26,24,8.2500152587890625,-1225.1260986328125,-0,-0
26,25,23.7187328338623046875,-1531.40673828125,-0,-0
27,24,1.0312507152557373046875,-306.281341552734375,-0,-0
