pid1, pid2, w, dwdx_x, dwdx_y, dwdx_z
1,0,14.4152889251708984375,-315.988250732421875,-0,-0
2,0,9.43068599700927734375,-512.5966796875,-0,-0
2,1,18.547748565673828125,-790.62298583984375,-0,-0
3,0,3.708843231201171875,-349.503875732421875,-0,-0
3,1,7.8572998046875,-823.836669921875,-0,-0
3,2,20.5159969329833984375,-1278.441650390625,-0,-0
4,1,1.72139251232147216796875,-308.3365478515625,-0,-0
4,2,6.85732364654541015625,-958.41094970703125,-0,-0
4,3,22.260776519775390625,-1460.0679931640625,-0,-0
5,2,0.979637563228607177734375,-265.4124755859375,-0,-0
5,3,7.812936305999755859375,-1147.5338134765625,-0,-0
5,4,23.84645843505859375,-1482.41650390625,-0,-0
6,3,1.01063168048858642578125,-295.076934814453125,-0,-0
6,4,8.69019031524658203125,-1254.8095703125,-0,-0
6,5,23.9290313720703125,-1538.75341796875,-0,-0
7,4,1.19183385372161865234375,-333.174835205078125,-0,-0
7,5,8.3567657470703125,-1238.197021484375,-0,-0
7,6,23.7530612945556640625,-1552.8331298828125,-0,-0
8,4,0.000323859159834682941436767578125,-1.39375770092010498046875,-0,-0
8,5,1.06298911571502685546875,-312.283660888671875,-0,-0
8,6,8.1568546295166015625,-1221.5533447265625,-0,-0
8,7,23.69542694091796875,-1536.8858642578125,-0,-0
9,5,1.54399094753898680210113525390625e-06,-0.0400506965816020965576171875,-0,-0
9,6,0.995273053646087646484375,-300.498443603515625,-0,-0
9,7,8.210186004638671875,-1222.9903564453125,-0,-0
9,8,23.7156925201416015625,-1527.2802734375,-0,-0
10,7,1.01280891895294189453125,-303.262969970703125,-0,-0
10,8,8.2641696929931640625,-1225.577392578125,-0,-0
10,9,23.7137584686279296875,-1529.17236328125,-0,-0
11,8,1.0359570980072021484375,-307.0362548828125,-0,-0
11,9,8.2575817108154296875,-1225.1246337890625,-0,-0
11,10,23.718929290771484375,-1531.493896484375,-0,-0
12,8,1.228595447599900580826215445995330810546875e-08,-0.0015966384671628475189208984375,-0,-0
12,9,1.0354363918304443359375,-306.90203857421875,-0,-0
12,10,8.2503757476806640625,-1225.122314453125,-0,-0
12,11,23.719760894775390625,-1531.8648681640625,-0,-0
13,10,1.031789302825927734375,-306.360870361328125,-0,-0
13,11,8.24861240386962890625,-1225.1224365234375,-0,-0
13,12,23.71901702880859375,-1531.533203125,-0,-0
14,11,1.03060626983642578125,-306.18560791015625,-0,-0
14,12,8.249515533447265625,-1225.1259765625,-0,-0
14,13,23.7186794281005859375,-1531.360595703125,-0,-0
15,12,1.03094768524169921875,-306.236358642578125,-0,-0
15,13,8.250102996826171875,-1225.126220703125,-0,-0
15,14,23.7186527252197265625,-1531.3699951171875,-0,-0
16,13,1.0312824249267578125,-306.2864990234375,-0,-0
16,14,8.2501316070556640625,-1225.1259765625,-0,-0
