pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
1,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
2,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
3,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
4,-0.497055947780609130859375, -0.5, -0.5, -3.340388774871826171875, 0, 0, 0.010101010091602802276611328125, 0.006613350473344326019287109375, 0.004299916326999664306640625, 1.6239778995513916015625, 0.8063418865203857421875, 3.0547330379486083984375
5,-0.47139751911163330078125, -0.5, -0.5, -0.97113525867462158203125, 0, 0, 0.010101010091602802276611328125, 0.2661842405796051025390625, 0.1981450617313385009765625, 1.86059653759002685546875, 0.862780749797821044921875, 0.07589487731456756591796875
6,-0.451848924160003662109375, -0.5, -0.5, -0.583039939403533935546875, 0, 0, 0.010101010091602802276611328125, 0.52322614192962646484375, 0.425409734249114990234375, 2.0323317050933837890625, 0.9016935825347900390625, 0.038610495626926422119140625
7,-0.436880767345428466796875, -0.5, -0.5, -0.38630497455596923828125, 0, 0, 0.010101010091602802276611328125, 0.735070705413818359375, 0.643420398235321044921875, 2.1880376338958740234375, 0.935584127902984619140625, 0.027483098208904266357421875
8,-0.4239045083522796630859375, -0.5, -0.5, -0.2589263617992401123046875, 0, 0, 0.010101010091602802276611328125, 0.808631718158721923828125, 0.738453388214111328125, 2.2828342914581298828125, 0.955622017383575439453125, 0.02498296834528446197509765625
9,-0.411627948284149169921875, -0.5, -0.5, -0.16546015441417694091796875, 0, 0, 0.010101010091602802276611328125, 0.8764626979827880859375, 0.823365628719329833984375, 2.3483932018280029296875, 0.96923625469207763671875, 0.0230494923889636993408203125
10,-0.4002524316310882568359375, -0.5, -0.5, -0.104243360459804534912109375, 0, 0, 0.010101010091602802276611328125, 0.916520178318023681640625, 0.883660793304443359375, 2.410255908966064453125, 0.981910228729248046875, 0.02204209007322788238525390625
11,-0.389550507068634033203125, -0.5, -0.5, -0.06244742870330810546875, 0, 0, 0.010101010091602802276611328125, 0.95284175872802734375, 0.9341030120849609375, 2.4507496356964111328125, 0.990118086338043212890625, 0.02120186202228069305419921875
12,-0.3790927231311798095703125, -0.5, -0.5, -0.03066377155482769012451171875, 0, 0, 0.010101010091602802276611328125, 0.97601044178009033203125, 0.964963495731353759765625, 2.4716455936431884765625, 0.99432468414306640625, 0.020698569715023040771484375
13,-0.368780791759490966796875, -0.5, -0.5, -0.012953360565006732940673828125, 0, 0, 0.010101010091602802276611328125, 0.98893082141876220703125, 0.9833171367645263671875, 2.4857771396636962890625, 0.99715769290924072265625, 0.020428143441677093505859375
14,-0.3586134016513824462890625, -0.5, -0.5, -0.005758413113653659820556640625, 0, 0, 0.010101010091602802276611328125, 0.995980739593505859375, 0.993945181369781494140625, 2.4948761463165283203125, 0.998977601528167724609375, 0.02028354443609714508056640625
15,-0.348498761653900146484375, -0.5, -0.5, -0.00245400308631360530853271484375, 0, 0, 0.010101010091602802276611328125, 0.999190807342529296875, 0.9985759258270263671875, 2.4984548091888427734375, 0.999692261219024658203125, 0.02021838165819644927978515625
16,-0.338387429714202880859375, -0.5, -0.5, -0.0006399503909051418304443359375, 0, 0, 0.010101010091602802276611328125, 0.99991190433502197265625, 0.999646723270416259765625, 2.4993340969085693359375, 0.999867379665374755859375, 0.02020380087196826934814453125
17,-0.328282833099365234375, -0.5, -0.5, -3.78750046365894377231597900390625e-05, 0, 0, 0.010101010091602802276611328125, 0.999900758266448974609375, 0.999787628650665283203125, 2.499716281890869140625, 0.999943435192108154296875, 0.02020402438938617706298828125
18,-0.318181812763214111328125, -0.5, -0.5, 7.09970254320069216191768646240234375e-06, 0, 0, 0.010101010091602802276611328125, 0.99993765354156494140625, 0.999933421611785888671875, 2.4999892711639404296875, 0.9999978542327880859375, 0.02020327933132648468017578125
19,-0.30808079242706298828125, -0.5, -0.5, -1.10404043880407698452472686767578125e-05, 0, 0, 0.010101010091602802276611328125, 0.9999978542327880859375, 0.999997794628143310546875, 2.5, 0.999999940395355224609375, 0.020202063024044036865234375
20,-0.2979798018932342529296875, -0.5, -0.5, -1.15566990643856115639209747314453125e-05, 0, 0, 0.010101010091602802276611328125, 1.00001180171966552734375, 1.0000116825103759765625, 2.5, 0.999999940395355224609375, 0.02020178176462650299072265625
21,-0.2878787815570831298828125, -0.5, -0.5, -1.1067505738537875004112720489501953125e-06, 0, 0, 0.010101010091602802276611328125, 1.00000441074371337890625, 1.000004291534423828125, 2.5, 0.999999940395355224609375, 0.02020193077623844146728515625
22,-0.27777779102325439453125, -0.5, -0.5, 3.33733123625279404222965240478515625e-06, 0, 0, 0.010101010091602802276611328125, 0.999999225139617919921875, 0.99999916553497314453125, 2.5, 0.999999940395355224609375, 0.02020203508436679840087890625
23,-0.267676770687103271484375, -0.5, -0.5, 1.23797144624404609203338623046875e-06, 0, 0, 0.010101010091602802276611328125, 0.9999988079071044921875, 0.999998748302459716796875, 2.5, 0.999999940395355224609375, 0.0202020443975925445556640625
24,-0.2575757503509521484375, -0.5, -0.5, -5.4576463526245788671076297760009765625e-07, 0, 0, 0.010101010091602802276611328125, 0.9999997615814208984375, 0.999999701976776123046875, 2.5, 0.999999940395355224609375, 0.02020202577114105224609375
25,-0.2474747598171234130859375, -0.5, -0.5, 9.662347366656831582076847553253173828125e-08, 0, 0, 0.010101010091602802276611328125, 1, 0.999999940395355224609375, 2.5, 0.999999940395355224609375, 0.02020202018320560455322265625
26,-0.2373737394809722900390625, -0.5, -0.5, -2.88928134750676690600812435150146484375e-08, 0, 0, 0.010101010091602802276611328125, 0.99999988079071044921875, 0.999999821186065673828125, 2.5, 0.999999940395355224609375, 0.0202020220458507537841796875
