pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
1,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
2,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
3,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
4,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
5,-0.480751931667327880859375, -0.5, -0.5, -1.31716239452362060546875, 0, 0, 0.010101010091602802276611328125, 0.218475759029388427734375, 0.15184269845485687255859375, 1.73715150356292724609375, 0.833672225475311279296875, 0.092468015849590301513671875
6,-0.4574853479862213134765625, -0.5, -0.5, -0.7975900173187255859375, 0, 0, 0.010101010091602802276611328125, 0.4320084154605865478515625, 0.332713901996612548828125, 1.92504119873046875, 0.877585351467132568359375, 0.046763025224208831787109375
7,-0.4405183494091033935546875, -0.5, -0.5, -0.505611836910247802734375, 0, 0, 0.010101010091602802276611328125, 0.661263763904571533203125, 0.554406225681304931640625, 2.095707416534423828125, 0.91564404964447021484375, 0.03055062331259250640869140625
8,-0.4263185560703277587890625, -0.5, -0.5, -0.334233760833740234375, 0, 0, 0.010101010091602802276611328125, 0.75242388248443603515625, 0.66605472564697265625, 2.2128045558929443359375, 0.940857112407684326171875, 0.02684925496578216552734375
9,-0.413227498531341552734375, -0.5, -0.5, -0.2283848226070404052734375, 0, 0, 0.010101010091602802276611328125, 0.80852138996124267578125, 0.742930889129638671875, 2.297027587890625, 0.958580195903778076171875, 0.02498637698590755462646484375
10,-0.4013188183307647705078125, -0.5, -0.5, -0.15871851146221160888671875, 0, 0, 0.010101010091602802276611328125, 0.8784465789794921875, 0.83280277252197265625, 2.3699676990509033203125, 0.973673641681671142578125, 0.02299743704497814178466796875
11,-0.390209734439849853515625, -0.5, -0.5, -0.1004769802093505859375, 0, 0, 0.010101010091602802276611328125, 0.92542994022369384765625, 0.895281314849853515625, 2.41844272613525390625, 0.98357617855072021484375, 0.02182987518608570098876953125
12,-0.379436016082763671875, -0.5, -0.5, -0.0548578538000583648681640625, 0, 0, 0.010101010091602802276611328125, 0.95598971843719482421875, 0.936390221118927001953125, 2.4486634731292724609375, 0.989696025848388671875, 0.0211320482194423675537109375
13,-0.36894381046295166015625, -0.5, -0.5, -0.0282787643373012542724609375, 0, 0, 0.010101010091602802276611328125, 0.975904405117034912109375, 0.9652156829833984375, 2.472568988800048828125, 0.99450862407684326171875, 0.02070081792771816253662109375
14,-0.358693301677703857421875, -0.5, -0.5, -0.014718306250870227813720703125, 0, 0, 0.010101010091602802276611328125, 0.989377498626708984375, 0.984660685062408447265625, 2.48805332183837890625, 0.997613430023193359375, 0.020418919622898101806640625
15,-0.3485334813594818115234375, -0.5, -0.5, -0.006558132357895374298095703125, 0, 0, 0.010101010091602802276611328125, 0.9963128566741943359375, 0.99426066875457763671875, 2.4948346614837646484375, 0.998969554901123046875, 0.02027678303420543670654296875
16,-0.3383972346782684326171875, -0.5, -0.5, -0.0020834612660109996795654296875, 0, 0, 0.010101010091602802276611328125, 0.998696804046630859375, 0.997742235660552978515625, 2.4976027011871337890625, 0.9995219707489013671875, 0.0202283822000026702880859375
17,-0.32828438282012939453125, -0.5, -0.5, -0.0005455730133689939975738525390625, 0, 0, 0.010101010091602802276611328125, 0.999465525150299072265625, 0.999118506908416748046875, 2.49912929534912109375, 0.999826371669769287109375, 0.02021282352507114410400390625
18,-0.318181812763214111328125, -0.5, -0.5, -0.00020490653696469962596893310546875, 0, 0, 0.010101010091602802276611328125, 0.999879360198974609375, 0.99982130527496337890625, 2.4998543262481689453125, 0.999970972537994384765625, 0.0202044583857059478759765625
19,-0.30808079242706298828125, -0.5, -0.5, -7.4699477409012615680694580078125e-05, 0, 0, 0.010101010091602802276611328125, 1.0000412464141845703125, 1.0000293254852294921875, 2.4999701976776123046875, 0.9999940395355224609375, 0.0202011875808238983154296875
20,-0.2979798018932342529296875, -0.5, -0.5, -1.4469469533651135861873626708984375e-05, 0, 0, 0.010101010091602802276611328125, 1.00003612041473388671875, 1.0000360012054443359375, 2.5, 0.999999940395355224609375, 0.02020129002630710601806640625
21,-0.2878787815570831298828125, -0.5, -0.5, 6.38955725662526674568653106689453125e-06, 0, 0, 0.010101010091602802276611328125, 1.0000040531158447265625, 1.00000393390655517578125, 2.5, 0.999999940395355224609375, 0.02020193822681903839111328125
22,-0.27777779102325439453125, -0.5, -0.5, 5.926724043092690408229827880859375e-06, 0, 0, 0.010101010091602802276611328125, 0.9999945163726806640625, 0.999994456768035888671875, 2.5, 0.999999940395355224609375, 0.0202021300792694091796875
23,-0.267676770687103271484375, -0.5, -0.5, 6.5522766590220271609723567962646484375e-07, 0, 0, 0.010101010091602802276611328125, 0.999997437000274658203125, 0.9999973773956298828125, 2.5, 0.999999940395355224609375, 0.02020207233726978302001953125
24,-0.2575757503509521484375, -0.5, -0.5, -1.231675696544698439538478851318359375e-06, 0, 0, 0.010101010091602802276611328125, 1.0000002384185791015625, 1.00000011920928955078125, 2.5, 0.999999940395355224609375, 0.0202020145952701568603515625
25,-0.2474747598171234130859375, -0.5, -0.5, 3.353552102680623647756874561309814453125e-08, 0, 0, 0.010101010091602802276611328125, 1.000000476837158203125, 1.00000035762786865234375, 2.5, 0.999999940395355224609375, 0.0202020108699798583984375
26,-0.2373737394809722900390625, -0.5, -0.5, 5.0206129031948876217938959598541259765625e-08, 0, 0, 0.010101010091602802276611328125, 0.99999988079071044921875, 0.999999821186065673828125, 2.5, 0.999999940395355224609375, 0.0202020220458507537841796875
27,-0.2272727191448211669921875, -0.5, -0.5, -3.25269439827025053091347217559814453125e-07, 0, 0, 0.010101010091602802276611328125, 0.99999988079071044921875, 0.999999821186065673828125, 2.5, 0.999999940395355224609375, 0.0202020220458507537841796875
