pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
1,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
2,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
3,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
4,-0.514966189861297607421875, -0.5, -0.5, -7.7923717498779296875, 0, 0, 0.010101010091602802276611328125, 0.0030915909446775913238525390625, 0.00168334390036761760711669921875, 1.35671138763427734375, 0.737896442413330078125, 6.534506320953369140625
5,-0.4747882187366485595703125, -0.5, -0.5, -1.11299860477447509765625, 0, 0, 0.010101010091602802276611328125, 0.24449670314788818359375, 0.17701722681522369384765625, 1.8092243671417236328125, 0.850885808467864990234375, 0.082626961171627044677734375
6,-0.4538849294185638427734375, -0.5, -0.5, -0.6701438426971435546875, 0, 0, 0.010101010091602802276611328125, 0.4693706333637237548828125, 0.373974144458770751953125, 1.9912388324737548828125, 0.8926122188568115234375, 0.043040655553340911865234375
7,-0.4382143914699554443359375, -0.5, -0.5, -0.4342621266841888427734375, 0, 0, 0.010101010091602802276611328125, 0.705855190753936767578125, 0.607995510101318359375, 2.152840137481689453125, 0.9280948638916015625, 0.0286206305027008056640625
8,-0.4247941076755523681640625, -0.5, -0.5, -0.28829705715179443359375, 0, 0, 0.010101010091602802276611328125, 0.78855037689208984375, 0.711641848087310791015625, 2.25574493408203125, 0.9499833583831787109375, 0.02561918832361698150634765625
9,-0.41220462322235107421875, -0.5, -0.5, -0.18952260911464691162109375, 0, 0, 0.010101010091602802276611328125, 0.835743427276611328125, 0.77839791774749755859375, 2.32814693450927734375, 0.96508228778839111328125, 0.0241725146770477294921875
10,-0.40062427520751953125, -0.5, -0.5, -0.12498964369297027587890625, 0, 0, 0.010101010091602802276611328125, 0.900935351848602294921875, 0.863129198551177978515625, 2.39484882354736328125, 0.97879350185394287109375, 0.02242338471114635467529296875
11,-0.389776289463043212890625, -0.5, -0.5, -0.07672570645809173583984375, 0, 0, 0.010101010091602802276611328125, 0.9442427158355712890625, 0.921221196651458740234375, 2.438854694366455078125, 0.987734317779541015625, 0.02139494381844997406005859375
12,-0.3792062699794769287109375, -0.5, -0.5, -0.039351142942905426025390625, 0, 0, 0.010101010091602802276611328125, 0.97000634670257568359375, 0.955838859081268310546875, 2.463349819183349609375, 0.992670357227325439453125, 0.02082668803632259368896484375
13,-0.3688311278820037841796875, -0.5, -0.5, -0.01816840283572673797607421875, 0, 0, 0.010101010091602802276611328125, 0.98442661762237548828125, 0.97704029083251953125, 2.4811649322509765625, 0.9962413311004638671875, 0.0205216109752655029296875
14,-0.3586367070674896240234375, -0.5, -0.5, -0.008701962418854236602783203125, 0, 0, 0.010101010091602802276611328125, 0.99365842342376708984375, 0.990754663944244384765625, 2.49265575408935546875, 0.9985377788543701171875, 0.02033095061779022216796875
15,-0.3485086858272552490234375, -0.5, -0.5, -0.00374214793555438518524169921875, 0, 0, 0.010101010091602802276611328125, 0.99829828739166259765625, 0.9972488880157470703125, 2.497352123260498046875, 0.9994742870330810546875, 0.02023645676672458648681640625
16,-0.3383899629116058349609375, -0.5, -0.5, -0.001038579619489610195159912109375, 0, 0, 0.010101010091602802276611328125, 0.99961364269256591796875, 0.99914491176605224609375, 2.49881839752197265625, 0.99976551532745361328125, 0.02020982839167118072509765625
17,-0.328282833099365234375, -0.5, -0.5, -0.000151636239024810492992401123046875, 0, 0, 0.010101010091602802276611328125, 0.99981129169464111328125, 0.999632537364959716796875, 2.49954986572265625, 0.9999105930328369140625, 0.020205833017826080322265625
18,-0.318181812763214111328125, -0.5, -0.5, -4.0455910493619740009307861328125e-05, 0, 0, 0.010101010091602802276611328125, 0.999933779239654541015625, 0.99991714954376220703125, 2.499958038330078125, 0.9999916553497314453125, 0.02020335756242275238037109375
19,-0.30808079242706298828125, -0.5, -0.5, -2.7588876037043519318103790283203125e-05, 0, 0, 0.010101010091602802276611328125, 1.00001239776611328125, 1.00001227855682373046875, 2.5, 0.999999940395355224609375, 0.02020177058875560760498046875
20,-0.2979798018932342529296875, -0.5, -0.5, -1.3536986443796195089817047119140625e-05, 0, 0, 0.010101010091602802276611328125, 1.0000174045562744140625, 1.00001728534698486328125, 2.5, 0.999999940395355224609375, 0.02020166814327239990234375
21,-0.2878787815570831298828125, -0.5, -0.5, 5.7072935533142299391329288482666015625e-07, 0, 0, 0.010101010091602802276611328125, 1.00000345706939697265625, 1.000003337860107421875, 2.5, 0.999999940395355224609375, 0.0202019512653350830078125
22,-0.27777779102325439453125, -0.5, -0.5, 4.22468065153225325047969818115234375e-06, 0, 0, 0.010101010091602802276611328125, 0.9999978542327880859375, 0.999997794628143310546875, 2.5, 0.999999940395355224609375, 0.020202063024044036865234375
23,-0.267676770687103271484375, -0.5, -0.5, 1.21715902423602528870105743408203125e-06, 0, 0, 0.010101010091602802276611328125, 0.999998569488525390625, 0.999998509883880615234375, 2.5, 0.999999940395355224609375, 0.02020204998552799224853515625
24,-0.2575757503509521484375, -0.5, -0.5, -7.264870873768813908100128173828125e-07, 0, 0, 0.010101010091602802276611328125, 0.99999988079071044921875, 0.999999821186065673828125, 2.5, 0.999999940395355224609375, 0.0202020220458507537841796875
25,-0.2474747598171234130859375, -0.5, -0.5, 6.10390316069242544472217559814453125e-08, 0, 0, 0.010101010091602802276611328125, 1.0000002384185791015625, 1.00000011920928955078125, 2.5, 0.999999940395355224609375, 0.0202020145952701568603515625
26,-0.2373737394809722900390625, -0.5, -0.5, -1.8996676232063691713847219944000244140625e-08, 0, 0, 0.010101010091602802276611328125, 0.99999988079071044921875, 0.999999821186065673828125, 2.5, 0.999999940395355224609375, 0.0202020220458507537841796875
