pid1, pid2, w, dwdx_x, dwdx_y, dwdx_z
6,5,0.480510711669921875,-0.0195836722850799560546875,-0,-0
7,6,10.5028133392333984375,-163.2639923095703125,-0,-0
8,6,7.55649089813232421875,-270.26776123046875,-0,-0
8,7,15.5128536224365234375,-551.67840576171875,-0,-0
9,7,7.1350574493408203125,-589.92059326171875,-0,-0
9,8,17.9468479156494140625,-909.29388427734375,-0,-0
10,7,1.73422515392303466796875,-248.39727783203125,-0,-0
10,8,6.393610477447509765625,-763.846435546875,-0,-0
10,9,19.7842388153076171875,-1078.1280517578125,-0,-0
11,8,0.9265444278717041015625,-216.102630615234375,-0,-0
11,9,7.228141307830810546875,-909.58837890625,-0,-0
11,10,21.18011474609375,-1216.2196044921875,-0,-0
12,9,1.01954829692840576171875,-252.0171051025390625,-0,-0
12,10,7.529499053955078125,-1012.12420654296875,-0,-0
12,11,21.9493274688720703125,-1316.43505859375,-0,-0
13,10,0.995124518871307373046875,-267.062591552734375,-0,-0
13,11,7.76103496551513671875,-1081.1746826171875,-0,-0
13,12,22.6532268524169921875,-1400.1629638671875,-0,-0
14,11,1.0331423282623291015625,-285.09503173828125,-0,-0
14,12,8.036708831787109375,-1146.834228515625,-0,-0
14,13,23.2345676422119140625,-1460.4329833984375,-0,-0
15,12,1.0644533634185791015625,-299.688629150390625,-0,-0
15,13,8.21025753021240234375,-1191.0067138671875,-0,-0
15,14,23.50368499755859375,-1501.0552978515625,-0,-0
16,13,1.06980037689208984375,-306.780975341796875,-0,-0
16,14,8.214359283447265625,-1208.293212890625,-0,-0
16,15,23.6086101531982421875,-1520.39794921875,-0,-0
17,14,1.04530036449432373046875,-305.960693359375,-0,-0
17,15,8.218090057373046875,-1216.7685546875,-0,-0
17,16,23.6784000396728515625,-1526.6358642578125,-0,-0
18,15,1.03255760669708251953125,-305.38336181640625,-0,-0
18,16,8.244953155517578125,-1222.6138916015625,-0,-0
18,17,23.70952606201171875,-1529.474853515625,-0,-0
19,16,1.0337288379669189453125,-306.320404052734375,-0,-0
19,17,8.25261974334716796875,-1224.656005859375,-0,-0
19,18,23.71662139892578125,-1531.1513671875,-0,-0
20,17,1.03374850749969482421875,-306.593536376953125,-0,-0
20,18,8.250274658203125,-1225.013916015625,-0,-0
20,19,23.7191410064697265625,-1531.5660400390625,-0,-0
21,18,1.03182375431060791015625,-306.352386474609375,-0,-0
21,19,8.24960613250732421875,-1225.1260986328125,-0,-0
21,20,23.7189388275146484375,-1531.498046875,-0,-0
22,19,1.03110611438751220703125,-306.26031494140625,-0,-0
22,20,8.2497005462646484375,-1225.1260986328125,-0,-0
22,21,23.718776702880859375,-1531.4034423828125,-0,-0
23,20,1.0310814380645751953125,-306.256195068359375,-0,-0
23,21,8.24999332427978515625,-1225.1259765625,-0,-0
23,22,23.7186946868896484375,-1531.388916015625,-0,-0
24,21,1.0312263965606689453125,-306.277740478515625,-0,-0
24,22,8.25002574920654296875,-1225.12255859375,-0,-0
24,23,23.7187213897705078125,-1531.401123046875,-0,-0
25,22,1.0312736034393310546875,-306.284759521484375,-0,-0
25,23,8.2500324249267578125,-1225.1260986328125,-0,-0
25,24,23.718784332275390625,-1531.4066162109375,-0,-0
26,23,1.03126239776611328125,-306.2830810546875,-0,-0
26,24,8.25000858306884765625,-1225.126220703125,-0,-0
26,25,23.718738555908203125,-1531.408447265625,-0,-0
27,24,1.031248569488525390625,-306.281005859375,-0,-0
27,25,8.24997043609619140625,-1225.12255859375,-0,-0
27,26,23.7187328338623046875,-1531.40673828125,-0,-0
28,25,1.031246662139892578125,-306.28076171875,-0,-0
28,26,8.2500095367431640625,-1225.1260986328125,-0,-0
28,27,23.7187786102294921875,-1531.40478515625,-0,-0
29,26,1.03125,-306.28125,-0,-0
29,27,8.25001239776611328125,-1225.1260986328125,-0,-0
29,28,23.7187328338623046875,-1531.406494140625,-0,-0
30,27,1.0312507152557373046875,-306.281341552734375,-0,-0
30,28,8.249973297119140625,-1225.122314453125,-0,-0
