x1, y1, z1, x2, y2, z2
-0.49134786705542954,-0.5,-0.5,-0.50235216336973887,-0.5,-0.5
-0.48052737716161359,-0.5,-0.5,-0.50235216336973887,-0.5,-0.5
-0.46985440375392945,-0.5,-0.5,-0.50235216336973887,-0.5,-0.5
-0.48052737716161359,-0.5,-0.5,-0.49134786705542954,-0.5,-0.5
-0.46985440375392945,-0.5,-0.5,-0.49134786705542954,-0.5,-0.5
-0.45948860545665632,-0.5,-0.5,-0.49134786705542954,-0.5,-0.5
-0.46985440375392945,-0.5,-0.5,-0.48052737716161359,-0.5,-0.5
-0.45948860545665632,-0.5,-0.5,-0.48052737716161359,-0.5,-0.5
-0.44941730867315693,-0.5,-0.5,-0.48052737716161359,-0.5,-0.5
-0.45948860545665632,-0.5,-0.5,-0.46985440375392945,-0.5,-0.5
-0.44941730867315693,-0.5,-0.5,-0.46985440375392945,-0.5,-0.5
-0.43939163004120685,-0.5,-0.5,-0.46985440375392945,-0.5,-0.5
-0.50235216336973887,-0.5,-0.5,-0.45948860545665632,-0.5,-0.5
-0.44941730867315693,-0.5,-0.5,-0.45948860545665632,-0.5,-0.5
-0.43939163004120685,-0.5,-0.5,-0.45948860545665632,-0.5,-0.5
-0.42930487054881905,-0.5,-0.5,-0.45948860545665632,-0.5,-0.5
-0.41919559776060689,-0.5,-0.5,-0.45948860545665632,-0.5,-0.5
-0.50235216336973887,-0.5,-0.5,-0.44941730867315693,-0.5,-0.5
-0.49134786705542954,-0.5,-0.5,-0.44941730867315693,-0.5,-0.5
-0.43939163004120685,-0.5,-0.5,-0.44941730867315693,-0.5,-0.5
-0.42930487054881905,-0.5,-0.5,-0.44941730867315693,-0.5,-0.5
-0.41919559776060689,-0.5,-0.5,-0.44941730867315693,-0.5,-0.5
-0.40908979810071933,-0.5,-0.5,-0.44941730867315693,-0.5,-0.5
-0.50235216336973887,-0.5,-0.5,-0.43939163004120685,-0.5,-0.5
-0.49134786705542954,-0.5,-0.5,-0.43939163004120685,-0.5,-0.5
-0.48052737716161359,-0.5,-0.5,-0.43939163004120685,-0.5,-0.5
-0.42930487054881905,-0.5,-0.5,-0.43939163004120685,-0.5,-0.5
-0.41919559776060689,-0.5,-0.5,-0.43939163004120685,-0.5,-0.5
-0.40908979810071933,-0.5,-0.5,-0.43939163004120685,-0.5,-0.5
-0.39898895489330022,-0.5,-0.5,-0.43939163004120685,-0.5,-0.5
-0.50235216336973887,-0.5,-0.5,-0.42930487054881905,-0.5,-0.5
-0.41919559776060689,-0.5,-0.5,-0.42930487054881905,-0.5,-0.5
-0.40908979810071933,-0.5,-0.5,-0.42930487054881905,-0.5,-0.5
-0.39898895489330022,-0.5,-0.5,-0.42930487054881905,-0.5,-0.5
-0.17676767676768348,-0.5,-0.5,-0.20707070707067329,-0.5,-0.5
-0.40908979810071933,-0.5,-0.5,-0.41919559776060689,-0.5,-0.5
-0.39898895489330022,-0.5,-0.5,-0.41919559776060689,-0.5,-0.5
-0.38888882793700413,-0.5,-0.5,-0.41919559776060689,-0.5,-0.5
-0.17676767676768348,-0.5,-0.5,-0.19696969696965763,-0.5,-0.5
-0.16666666666666968,-0.5,-0.5,-0.19696969696965763,-0.5,-0.5
-0.15656565656565574,-0.5,-0.5,-0.19696969696965763,-0.5,-0.5
-0.39898895489330022,-0.5,-0.5,-0.40908979810071933,-0.5,-0.5
-0.38888882793700413,-0.5,-0.5,-0.40908979810071933,-0.5,-0.5
-0.37878802842862608,-0.5,-0.5,-0.40908979810071933,-0.5,-0.5
-0.36868691939939946,-0.5,-0.5,-0.40908979810071933,-0.5,-0.5
-0.17676767676768348,-0.5,-0.5,-0.18686868686868255,-0.5,-0.5
-0.16666666666666968,-0.5,-0.5,-0.18686868686868255,-0.5,-0.5
-0.15656565656565574,-0.5,-0.5,-0.18686868686868255,-0.5,-0.5
-0.14646464646464646,-0.5,-0.5,-0.18686868686868255,-0.5,-0.5
-0.38888882793700413,-0.5,-0.5,-0.39898895489330022,-0.5,-0.5
-0.37878802842862608,-0.5,-0.5,-0.39898895489330022,-0.5,-0.5
-0.36868691939939946,-0.5,-0.5,-0.39898895489330022,-0.5,-0.5
