x1, y1, z1, x2, y2, z2
-0.49667063821212226,-0.5,-0.5,-0.51083400057445061,-0.5,-0.5
-0.48338343149994606,-0.5,-0.5,-0.51083400057445061,-0.5,-0.5
-0.47078681025166502,-0.5,-0.5,-0.51083400057445061,-0.5,-0.5
-0.48338343149994606,-0.5,-0.5,-0.49667063821212226,-0.5,-0.5
-0.47078681025166502,-0.5,-0.5,-0.49667063821212226,-0.5,-0.5
-0.45948064367947644,-0.5,-0.5,-0.49667063821212226,-0.5,-0.5
-0.47078681025166502,-0.5,-0.5,-0.48338343149994606,-0.5,-0.5
-0.45948064367947644,-0.5,-0.5,-0.48338343149994606,-0.5,-0.5
-0.44933724444949474,-0.5,-0.5,-0.48338343149994606,-0.5,-0.5
-0.45948064367947644,-0.5,-0.5,-0.47078681025166502,-0.5,-0.5
-0.44933724444949474,-0.5,-0.5,-0.47078681025166502,-0.5,-0.5
-0.43940217615307658,-0.5,-0.5,-0.47078681025166502,-0.5,-0.5
-0.51083400057445061,-0.5,-0.5,-0.45948064367947644,-0.5,-0.5
-0.44933724444949474,-0.5,-0.5,-0.45948064367947644,-0.5,-0.5
-0.43940217615307658,-0.5,-0.5,-0.45948064367947644,-0.5,-0.5
-0.42930685853786843,-0.5,-0.5,-0.45948064367947644,-0.5,-0.5
-0.41918541198539494,-0.5,-0.5,-0.45948064367947644,-0.5,-0.5
-0.51083400057445061,-0.5,-0.5,-0.44933724444949474,-0.5,-0.5
-0.49667063821212226,-0.5,-0.5,-0.44933724444949474,-0.5,-0.5
-0.43940217615307658,-0.5,-0.5,-0.44933724444949474,-0.5,-0.5
-0.42930685853786843,-0.5,-0.5,-0.44933724444949474,-0.5,-0.5
-0.41918541198539494,-0.5,-0.5,-0.44933724444949474,-0.5,-0.5
-0.40908586153736559,-0.5,-0.5,-0.44933724444949474,-0.5,-0.5
-0.51083400057445061,-0.5,-0.5,-0.43940217615307658,-0.5,-0.5
-0.49667063821212226,-0.5,-0.5,-0.43940217615307658,-0.5,-0.5
-0.48338343149994606,-0.5,-0.5,-0.43940217615307658,-0.5,-0.5
-0.42930685853786843,-0.5,-0.5,-0.43940217615307658,-0.5,-0.5
-0.41918541198539494,-0.5,-0.5,-0.43940217615307658,-0.5,-0.5
-0.40908586153736559,-0.5,-0.5,-0.43940217615307658,-0.5,-0.5
-0.51083400057445061,-0.5,-0.5,-0.42930685853786843,-0.5,-0.5
-0.47078681025166502,-0.5,-0.5,-0.42930685853786843,-0.5,-0.5
-0.41918541198539494,-0.5,-0.5,-0.42930685853786843,-0.5,-0.5
-0.40908586153736559,-0.5,-0.5,-0.42930685853786843,-0.5,-0.5
-0.39899078022983675,-0.5,-0.5,-0.42930685853786843,-0.5,-0.5
-0.17676767676765778,-0.5,-0.5,-0.21717171716924621,-0.5,-0.5
-0.17676767676765778,-0.5,-0.5,-0.20707070707019012,-0.5,-0.5
-0.16666666666662117,-0.5,-0.5,-0.20707070707019012,-0.5,-0.5
-0.51083400057445061,-0.5,-0.5,-0.41918541198539494,-0.5,-0.5
-0.40908586153736559,-0.5,-0.5,-0.41918541198539494,-0.5,-0.5
-0.39899078022983675,-0.5,-0.5,-0.41918541198539494,-0.5,-0.5
-0.38889035746950096,-0.5,-0.5,-0.41918541198539494,-0.5,-0.5
