pid1, pid2, w, dwdx_x, dwdx_y, dwdx_z
2,1,0.22420345246791839599609375,-0.0027676806785166263580322265625,-0,-0
3,2,9.52615070343017578125,-142.9781036376953125,-0,-0
4,2,6.841224193572998046875,-231.91259765625,-0,-0
4,3,15.05690288543701171875,-554.5762939453125,-0,-0
5,3,7.455870151519775390625,-597.79229736328125,-0,-0
5,4,19.25417327880859375,-932.657470703125,-0,-0
6,3,1.91826760768890380859375,-264.6907958984375,-0,-0
6,4,7.1081371307373046875,-850.83294677734375,-0,-0
6,5,20.1697902679443359375,-1168.9146728515625,-0,-0
7,4,1.07730066776275634765625,-248.524169921875,-0,-0
7,5,7.03726291656494140625,-938.61688232421875,-0,-0
7,6,21.752300262451171875,-1325.690185546875,-0,-0
8,5,0.992906093597412109375,-259.97735595703125,-0,-0
8,6,7.827933788299560546875,-1094.4144287109375,-0,-0
8,7,23.128543853759765625,-1416.0997314453125,-0,-0
9,6,1.0822308063507080078125,-295.50250244140625,-0,-0
9,7,8.4041080474853515625,-1193.34423828125,-0,-0
9,8,23.54840087890625,-1497.0770263671875,-0,-0
10,7,1.1598136425018310546875,-319.449737548828125,-0,-0
10,8,8.2494831085205078125,-1210.0023193359375,-0,-0
10,9,23.59983062744140625,-1529.9586181640625,-0,-0
11,8,1.063756465911865234375,-308.826171875,-0,-0
11,9,8.1667690277099609375,-1214.29833984375,-0,-0
11,10,23.6839847564697265625,-1530.880615234375,-0,-0
12,9,1.018823146820068359375,-303.302886962890625,-0,-0
12,10,8.245906829833984375,-1224.4683837890625,-0,-0
12,11,23.7395782470703125,-1529.73974609375,-0,-0
13,10,1.030805110931396484375,-306.165924072265625,-0,-0
13,11,8.2727508544921875,-1227.17138671875,-0,-0
13,12,23.7237033843994140625,-1532.004638671875,-0,-0
14,11,1.037783145904541015625,-307.473907470703125,-0,-0
14,12,8.24872303009033203125,-1225.1260986328125,-0,-0
14,13,23.7168102264404296875,-1532.1446533203125,-0,-0
15,11,1.91549016648195902234874665737152099609375e-08,-0.00214729714207351207733154296875,-0,-0
15,12,1.03105723857879638671875,-306.252593994140625,-0,-0
15,13,8.24552059173583984375,-1224.8621826171875,-0,-0
15,14,23.7186527252197265625,-1531.37060546875,-0,-0
16,13,1.02953922748565673828125,-305.994537353515625,-0,-0
16,14,8.24989223480224609375,-1225.126220703125,-0,-0
16,15,23.718387603759765625,-1531.2305908203125,-0,-0
17,14,1.031055927276611328125,-306.252410888671875,-0,-0
17,15,8.25052642822265625,-1225.1258544921875,-0,-0
17,16,23.7186183929443359375,-1531.3548583984375,-0,-0
18,15,1.03149259090423583984375,-306.3172607421875,-0,-0
18,16,8.2501773834228515625,-1225.12255859375,-0,-0
18,17,23.7187652587890625,-1531.4212646484375,-0,-0
19,16,1.03135907649993896484375,-306.296966552734375,-0,-0
19,17,8.2499446868896484375,-1225.12255859375,-0,-0
19,18,23.7187633514404296875,-1531.420166015625,-0,-0
20,17,1.0312421321868896484375,-306.280059814453125,-0,-0
20,18,8.24996662139892578125,-1225.1259765625,-0,-0
20,19,23.718784332275390625,-1531.4073486328125,-0,-0
21,18,1.0312263965606689453125,-306.277740478515625,-0,-0
21,19,8.2499980926513671875,-1225.126220703125,-0,-0
21,20,23.7187328338623046875,-1531.406494140625,-0,-0
22,19,1.031252384185791015625,-306.28204345703125,-0,-0
22,20,8.25001239776611328125,-1225.1260986328125,-0,-0
22,21,23.718780517578125,-1531.405517578125,-0,-0
