pid1, pid2, w, dwdx_x, dwdx_y, dwdx_z
1,0,13.741779327392578125,-289.85052490234375,-0,-0
2,0,8.9883174896240234375,-469.18011474609375,-0,-0
2,1,17.8212299346923828125,-730.37103271484375,-0,-0
3,0,3.5370895862579345703125,-320.839385986328125,-0,-0
3,1,7.555243968963623046875,-766.75555419921875,-0,-0
3,2,19.8679447174072265625,-1204.3206787109375,-0,-0
4,1,1.657916545867919921875,-289.22491455078125,-0,-0
4,2,6.662356853485107421875,-910.98297119140625,-0,-0
4,3,21.88843536376953125,-1413.522705078125,-0,-0
5,2,0.981542766094207763671875,-258.701385498046875,-0,-0
5,3,7.799814701080322265625,-1127.2291259765625,-0,-0
5,4,23.799762725830078125,-1464.4542236328125,-0,-0
6,3,1.04898273944854736328125,-297.835235595703125,-0,-0
6,4,8.7534503936767578125,-1253.275634765625,-0,-0
6,5,23.925640106201171875,-1538.827392578125,-0,-0
7,4,1.227096080780029296875,-337.71905517578125,-0,-0
7,5,8.34884929656982421875,-1236.81298828125,-0,-0
7,6,23.743717193603515625,-1555.6903076171875,-0,-0
8,4,0.0006242623203434050083160400390625,-2.14550495147705078125,-0,-0
8,5,1.0638744831085205078125,-312.221832275390625,-0,-0
8,6,8.1374568939208984375,-1220.2991943359375,-0,-0
8,7,23.6944484710693359375,-1537.187255859375,-0,-0
9,5,2.028296194112044759094715118408203125e-06,-0.04800759255886077880859375,-0,-0
9,6,0.98922741413116455078125,-299.4727783203125,-0,-0
9,7,8.21062564849853515625,-1223.242431640625,-0,-0
9,8,23.7198085784912109375,-1526.8414306640625,-0,-0
10,7,1.01235258579254150390625,-303.23590087890625,-0,-0
10,8,8.26940441131591796875,-1226.0302734375,-0,-0
10,9,23.7150020599365234375,-1529.217041015625,-0,-0
11,8,1.0374019145965576171875,-307.2967529296875,-0,-0
11,9,8.257564544677734375,-1225.124755859375,-0,-0
11,10,23.718143463134765625,-1531.65283203125,-0,-0
