pid1, pid2, w, dwdx_x, dwdx_y, dwdx_z
1,0,13.66409397125244140625,-286.899932861328125,-0,-0
2,0,8.937274932861328125,-464.283172607421875,-0,-0
2,1,17.7370357513427734375,-723.54425048828125,-0,-0
3,0,3.517316341400146484375,-317.5994873046875,-0,-0
3,1,7.52025890350341796875,-760.24688720703125,-0,-0
3,2,19.7923450469970703125,-1195.79296875,-0,-0
4,1,1.65063393115997314453125,-287.03607177734375,-0,-0
4,2,6.63957118988037109375,-905.470703125,-0,-0
4,3,21.8438129425048828125,-1407.998046875,-0,-0
5,2,0.9817111492156982421875,-257.88916015625,-0,-0
5,3,7.79751682281494140625,-1124.6973876953125,-0,-0
5,4,23.7924671173095703125,-1462.168212890625,-0,-0
6,3,1.05328547954559326171875,-298.08306884765625,-0,-0
6,4,8.75992870330810546875,-1252.9044189453125,-0,-0
6,5,23.9237003326416015625,-1538.6611328125,-0,-0
7,4,1.23103249073028564453125,-338.18914794921875,-0,-0
7,5,8.34745693206787109375,-1236.5357666015625,-0,-0
7,6,23.741973876953125,-1555.930908203125,-0,-0
8,4,0.000667184242047369480133056640625,-2.2410523891448974609375,-0,-0
8,5,1.06397092342376708984375,-312.199859619140625,-0,-0
8,6,8.13526153564453125,-1220.1275634765625,-0,-0
8,7,23.694393157958984375,-1537.206787109375,-0,-0
9,5,2.113184791596722789108753204345703125e-06,-0.0493319891393184661865234375,-0,-0
9,6,0.988634288311004638671875,-299.36822509765625,-0,-0
9,7,8.21088886260986328125,-1223.289306640625,-0,-0
9,8,23.720489501953125,-1526.8128662109375,-0,-0
10,7,1.01240742206573486328125,-303.252197265625,-0,-0
10,8,8.2701358795166015625,-1226.1021728515625,-0,-0
10,9,23.7152996063232421875,-1529.239013671875,-0,-0
11,8,1.0375783443450927734375,-307.32965087890625,-0,-0
11,9,8.25750827789306640625,-1225.124755859375,-0,-0
11,10,23.71794891357421875,-1531.67626953125,-0,-0
12,8,2.6375314376991809695027768611907958984375e-08,-0.00265676714479923248291015625,-0,-0
12,9,1.035506725311279296875,-306.9124755859375,-0,-0
