-0.500054299831390380859375,-0.5,-0.5
-0.4998295605182647705078125,-0.5,-0.5
-0.4996130466461181640625,-0.5,-0.5
-0.499402344226837158203125,-0.5,-0.5
-0.499198615550994873046875,-0.5,-0.5
-0.498999059200286865234375,-0.5,-0.5
-0.498799741268157958984375,-0.5,-0.5
-0.4985997676849365234375,-0.5,-0.5
-0.498399674892425537109375,-0.5,-0.5
-0.498199641704559326171875,-0.5,-0.5
-0.497999608516693115234375,-0.5,-0.5
-0.4977995455265045166015625,-0.5,-0.5
-0.4975995123386383056640625,-0.5,-0.5
-0.4973994791507720947265625,-0.5,-0.5
-0.4971994459629058837890625,-0.5,-0.5
-0.4969994127750396728515625,-0.5,-0.5
-0.49679934978485107421875,-0.5,-0.5
-0.49659931659698486328125,-0.5,-0.5
-0.49639928340911865234375,-0.5,-0.5
-0.49619925022125244140625,-0.5,-0.5
-0.4959991872310638427734375,-0.5,-0.5
-0.4957991540431976318359375,-0.5,-0.5
-0.4955991208553314208984375,-0.5,-0.5
-0.4953990876674652099609375,-0.5,-0.5
-0.495199024677276611328125,-0.5,-0.5
-0.494998991489410400390625,-0.5,-0.5
-0.494798958301544189453125,-0.5,-0.5
-0.494598925113677978515625,-0.5,-0.5
-0.494398891925811767578125,-0.5,-0.5
-0.4941988289356231689453125,-0.5,-0.5
-0.4939987957477569580078125,-0.5,-0.5
-0.4937987625598907470703125,-0.5,-0.5
-0.4935987293720245361328125,-0.5,-0.5
-0.4933986663818359375,-0.5,-0.5
-0.4931986331939697265625,-0.5,-0.5
-0.492998600006103515625,-0.5,-0.5
-0.4927985668182373046875,-0.5,-0.5
-0.49259853363037109375,-0.5,-0.5
-0.4923984706401824951171875,-0.5,-0.5
-0.4921984374523162841796875,-0.5,-0.5
-0.4919984042644500732421875,-0.5,-0.5
-0.4917983710765838623046875,-0.5,-0.5
-0.491598308086395263671875,-0.5,-0.5
-0.491398274898529052734375,-0.5,-0.5
-0.491198241710662841796875,-0.5,-0.5
-0.490998208522796630859375,-0.5,-0.5
-0.4907981455326080322265625,-0.5,-0.5
-0.4905981123447418212890625,-0.5,-0.5
-0.4903980791568756103515625,-0.5,-0.5
-0.4901980459690093994140625,-0.5,-0.5
-0.4899980127811431884765625,-0.5,-0.5
-0.48979794979095458984375,-0.5,-0.5
-0.48959791660308837890625,-0.5,-0.5
-0.48939788341522216796875,-0.5,-0.5
-0.48919785022735595703125,-0.5,-0.5
-0.4889977872371673583984375,-0.5,-0.5
-0.4887977540493011474609375,-0.5,-0.5
-0.4885977208614349365234375,-0.5,-0.5
-0.4883976876735687255859375,-0.5,-0.5
-0.488197624683380126953125,-0.5,-0.5
-0.487997591495513916015625,-0.5,-0.5
-0.487797558307647705078125,-0.5,-0.5
-0.487597525119781494140625,-0.5,-0.5
-0.487397491931915283203125,-0.5,-0.5
-0.4871974289417266845703125,-0.5,-0.5
-0.4869973957538604736328125,-0.5,-0.5
-0.4867973625659942626953125,-0.5,-0.5
-0.4865973293781280517578125,-0.5,-0.5
-0.486397266387939453125,-0.5,-0.5
-0.4861972332000732421875,-0.5,-0.5
-0.48599720001220703125,-0.5,-0.5
-0.4857971668243408203125,-0.5,-0.5
-0.485597133636474609375,-0.5,-0.5
-0.4853970706462860107421875,-0.5,-0.5
-0.4851970374584197998046875,-0.5,-0.5
-0.4849970042705535888671875,-0.5,-0.5
-0.4847969710826873779296875,-0.5,-0.5
-0.484596908092498779296875,-0.5,-0.5
-0.484396874904632568359375,-0.5,-0.5
-0.484196841716766357421875,-0.5,-0.5
-0.483996808528900146484375,-0.5,-0.5
-0.4837967455387115478515625,-0.5,-0.5
-0.4835967123508453369140625,-0.5,-0.5
-0.4833966791629791259765625,-0.5,-0.5
-0.4831966459751129150390625,-0.5,-0.5
-0.4829966127872467041015625,-0.5,-0.5
-0.48279654979705810546875,-0.5,-0.5
-0.48259651660919189453125,-0.5,-0.5
-0.48239648342132568359375,-0.5,-0.5
-0.48219645023345947265625,-0.5,-0.5
-0.4819963872432708740234375,-0.5,-0.5
-0.4817962646484375,-0.5,-0.5
