pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-0.55548727512359619140625, -0.5, -0.5, -7.735810756683349609375, 0, 0, 0.010101010091602802276611328125, 0.00033638425520621240139007568359375, 0.000197253320948220789432525634765625, 1.4659821987152099609375, 0.76576292514801025390625, 60.056377410888671875
1,-0.514407932758331298828125, -0.5, -0.5, -1.1766788959503173828125, 0, 0, 0.010101010091602802276611328125, 0.23112647235393524169921875, 0.16942246258258819580078125, 1.83218586444854736328125, 0.85617125034332275390625, 0.087406776845455169677734375
2,-0.493585884571075439453125, -0.5, -0.5, -0.71478307247161865234375, 0, 0, 0.010101010091602802276611328125, 0.43279933929443359375, 0.3369171619415283203125, 1.94580304622650146484375, 0.88230407238006591796875, 0.046677567064762115478515625
3,-0.476057946681976318359375, -0.5, -0.5, -0.4213527739048004150390625, 0, 0, 0.010101010091602802276611328125, 0.69059932231903076171875, 0.5818068981170654296875, 2.1058709621429443359375, 0.917859852313995361328125, 0.02925288118422031402587890625
4,-0.4621972143650054931640625, -0.5, -0.5, -0.260507881641387939453125, 0, 0, 0.010101010091602802276611328125, 0.82039546966552734375, 0.752184927463531494140625, 2.2918984889984130859375, 0.957526266574859619140625, 0.02462473325431346893310546875
5,-0.4510336220264434814453125, -0.5, -0.5, -0.1557048261165618896484375, 0, 0, 0.010101010091602802276611328125, 0.88749682903289794921875, 0.849386036396026611328125, 2.392436981201171875, 0.978293478488922119140625, 0.0227629207074642181396484375
6,-0.43994343280792236328125, -0.5, -0.5, -0.06179033219814300537109375, 0, 0, 0.010101010091602802276611328125, 0.948654651641845703125, 0.922358572483062744140625, 2.4305531978607177734375, 0.986042916774749755859375, 0.02129544131457805633544921875
7,-0.4293162524700164794921875, -0.5, -0.5, -0.0180023275315761566162109375, 0, 0, 0.010101010091602802276611328125, 0.978639900684356689453125, 0.96701109409332275390625, 2.4702246189117431640625, 0.994040906429290771484375, 0.0206429548561573028564453125
8,-0.41916859149932861328125, -0.5, -0.5, -0.00818451680243015289306640625, 0, 0, 0.010101010091602802276611328125, 0.99694788455963134765625, 0.995300352573394775390625, 2.4958446025848388671875, 0.999173343181610107421875, 0.02026386745274066925048828125
9,-0.409111559391021728515625, -0.5, -0.5, -0.00329805840738117694854736328125, 0, 0, 0.010101010091602802276611328125, 1.00299608707427978515625, 1.0032646656036376953125, 2.5006580352783203125, 1.00013387203216552734375, 0.02014167420566082000732421875
10,-0.398998916149139404296875, -0.5, -0.5, 0.0005042782868258655071258544921875, 0, 0, 0.010101010091602802276611328125, 1.0013716220855712890625, 1.00113582611083984375, 2.499406337738037109375, 0.999882280826568603515625, 0.02017434872686862945556640625
11,-0.3888842761516571044921875, -0.5, -0.5, 0.0009283580002374947071075439453125, 0, 0, 0.010101010091602802276611328125, 0.99951064586639404296875, 0.999329090118408203125, 2.4995458126068115234375, 0.9999091625213623046875, 0.02021191082894802093505859375
12,-0.37878787517547607421875, -0.5, -0.5, 7.0572117692790925502777099609375e-05, 0, 0, 0.010101010091602802276611328125, 0.99955213069915771484375, 0.999577224254608154296875, 2.50006389617919921875, 1.00001251697540283203125, 0.02021107263863086700439453125
13,-0.368686854839324951171875, -0.5, -0.5, -0.000220641537453047931194305419921875, 0, 0, 0.010101010091602802276611328125, 0.99999368190765380859375, 1.00003540515899658203125, 2.5001046657562255859375, 1.00002086162567138671875, 0.0202021487057209014892578125
14,-0.3585858643054962158203125, -0.5, -0.5, -8.82546519278548657894134521484375e-05, 0, 0, 0.010101010091602802276611328125, 1.0000889301300048828125, 1.0000789165496826171875, 2.4999749660491943359375, 0.9999949932098388671875, 0.02020022459328174591064453125
15,-0.3484848439693450927734375, -0.5, -0.5, 7.845499567338265478610992431640625e-06, 0, 0, 0.010101010091602802276611328125, 1.0000288486480712890625, 1.00002348423004150390625, 2.4999864101409912109375, 0.999997317790985107421875, 0.020201437175273895263671875
16,-0.338383853435516357421875, -0.5, -0.5, 2.1047730115242302417755126953125e-05, 0, 0, 0.010101010091602802276611328125, 0.999992668628692626953125, 0.9999926090240478515625, 2.5, 0.999999940395355224609375, 0.02020216919481754302978515625
