pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-0.500043094158172607421875, -0.5, -0.5, -0.061867021024227142333984375, 0, 0, 0.010101010091602802276611328125, 0.5323765277862548828125, 0.532059609889984130859375, 2.4984538555145263671875, 0.999702274799346923828125, 0.03794686496257781982421875
1,-0.489923775196075439453125, -0.5, -0.5, -0.035876445472240447998046875, 0, 0, 0.010101010091602802276611328125, 0.798723697662353515625, 0.79831612110137939453125, 2.4986746311187744140625, 0.999744832515716552734375, 0.0252928771078586578369140625
2,-0.47980988025665283203125, -0.5, -0.5, -0.017304800450801849365234375, 0, 0, 0.010101010091602802276611328125, 1.024871826171875, 1.02445220947265625, 2.498936176300048828125, 0.99979531764984130859375, 0.01971175335347652435302734375
3,-0.4696987569332122802734375, -0.5, -0.5, -0.00267436564899981021881103515625, 0, 0, 0.010101010091602802276611328125, 1.0744826793670654296875, 1.07420063018798828125, 2.4993174076080322265625, 0.99986875057220458984375, 0.01880162395536899566650390625
4,-0.4595935642719268798828125, -0.5, -0.5, 0.00360932759940624237060546875, 0, 0, 0.010101010091602802276611328125, 1.0143797397613525390625, 1.01430988311767578125, 2.4998209476470947265625, 0.99996554851531982421875, 0.01991563849151134490966796875
5,-0.449494063854217529296875, -0.5, -0.5, 0.0014566876925528049468994140625, 0, 0, 0.010101010091602802276611328125, 0.99205887317657470703125, 0.992085278034210205078125, 2.50006961822509765625, 1.0000133514404296875, 0.02036373130977153778076171875
6,-0.439393937587738037109375, -0.5, -0.5, -0.000197564237168990075588226318359375, 0, 0, 0.010101010091602802276611328125, 0.99477040767669677734375, 0.994789898395538330078125, 2.5000512599945068359375, 1.0000097751617431640625, 0.02030822448432445526123046875
7,-0.429292976856231689453125, -0.5, -0.5, -0.000317684491164982318878173828125, 0, 0, 0.010101010091602802276611328125, 0.999868810176849365234375, 0.999869525432586669921875, 2.5000021457672119140625, 1.00000035762786865234375, 0.020204670727252960205078125
8,-0.4191919267177581787109375, -0.5, -0.5, -6.4517531427554786205291748046875e-05, 0, 0, 0.010101010091602802276611328125, 1.00095283985137939453125, 1.0009500980377197265625, 2.4999930858612060546875, 0.999998629093170166015625, 0.020182788372039794921875
9,-0.4090909063816070556640625, -0.5, -0.5, 3.762967753573320806026458740234375e-05, 0, 0, 0.010101010091602802276611328125, 1.00033080577850341796875, 1.00033056735992431640625, 2.4999992847442626953125, 0.99999988079071044921875, 0.0201953388750553131103515625
10,-0.3989899158477783203125, -0.5, -0.5, 2.365547334193252027034759521484375e-05, 0, 0, 0.010101010091602802276611328125, 0.999924242496490478515625, 0.999924182891845703125, 2.5, 0.999999940395355224609375, 0.02020355127751827239990234375
11,-0.388888895511627197265625, -0.5, -0.5, 5.8671952274380601011216640472412109375e-07, 0, 0, 0.010101010091602802276611328125, 0.999912559986114501953125, 0.9999125003814697265625, 2.5, 0.999999940395355224609375, 0.02020378597080707550048828125
12,-0.37878787517547607421875, -0.5, -0.5, -4.13397492593503557145595550537109375e-06, 0, 0, 0.010101010091602802276611328125, 0.9999859333038330078125, 0.999985873699188232421875, 2.5, 0.999999940395355224609375, 0.0202023051679134368896484375
13,-0.368686854839324951171875, -0.5, -0.5, -1.4575462046195752918720245361328125e-06, 0, 0, 0.010101010091602802276611328125, 1.0000121593475341796875, 1.00001204013824462890625, 2.5, 0.999999940395355224609375, 0.02020177431404590606689453125
14,-0.3585858643054962158203125, -0.5, -0.5, 2.6895787641478818841278553009033203125e-07, 0, 0, 0.010101010091602802276611328125, 1.00000703334808349609375, 1.0000069141387939453125, 2.5, 0.999999940395355224609375, 0.02020187862217426300048828125
