x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
-0.51988468434342505, -0.5, -0.5, -1.1557507153961468, 0, 0, 0.010101010101010102, 0.33342683848162497, 0.2719029915152375, 2.038250196226294, 0.903039434215961, 0.060589064437695316
-0.50247470493784585, -0.5, -0.5, -0.74796217172866097, 0, 0, 0.010101010101010102, 0.50981100569952731, 0.42338071096954266, 2.0757477204900523, 0.91129907739153382, 0.039626488985463136
-0.4867436039380329, -0.5, -0.5, -0.44656381387755328, 0, 0, 0.010101010101010102, 0.69020560483267757, 0.5892941255606855, 2.1341218916781917, 0.92401030577513987, 0.029269568459847062
-0.47231365592256086, -0.5, -0.5, -0.22512950907141849, 0, 0, 0.010101010101010102, 0.82054075418343397, 0.73480045604877375, 2.2384873196543822, 0.94631261695358015, 0.024620373941236305
-0.46003618520062184, -0.5, -0.5, -0.10309274754591441, 0, 0, 0.010101010101010102, 0.91187008432557715, 0.86755486275514482, 2.3783242678360499, 0.97539829064856998, 0.022154493879423295
-0.44957970106577921, -0.5, -0.5, -0.051133925704433904, 0, 0, 0.010101010101010102, 0.97224040623159436, 0.96072217665730197, 2.4702731435736234, 0.99405880094439991, 0.020778832141243
-0.43948585745419932, -0.5, -0.5, -0.017423456921847998, 0, 0, 0.010101010101010102, 1.0001698490696229, 0.9971622753198649, 2.492415471434879, 0.99849533649241218, 0.020198589490387567
-0.42928045297839096, -0.5, -0.5, 0.0027070715546134586, 0, 0, 0.010101010101010102, 1.0022810120970813, 1.0001333970218218, 2.4946149829947593, 0.99892806173020343, 0.020156044021777227
-0.41915439296010809, -0.5, -0.5, 0.0039710680295872106, 0, 0, 0.010101010101010102, 0.99999937434445274, 0.99982512019123548, 2.4995632255698381, 0.99991286907298049, 0.020202032841534118
-0.40908190796215133, -0.5, -0.5, 0.00039483633141730351, 0, 0, 0.010101010101010102, 1.0004816390844957, 1.0011159405392063, 2.5015892362516965, 1.0003169478207448, 0.020192294803637111
-0.39899575202341458, -0.5, -0.5, -0.0005436516599638257, 0, 0, 0.010101010101010102, 1.000753898553997, 1.0010187610082117, 2.5006626883556393, 1.0001323227079595, 0.020186801401633689
-0.38889194493798612, -0.5, -0.5, -4.8001975447970183e-05, 0, 0, 0.010101010101010102, 1.0001308597410374, 1.0000672364582652, 2.499840464330183, 0.99996819201505849, 0.020199376916787755
-0.37878723438413703, -0.5, -0.5, 0.00013976508310503159, 0, 0, 0.010101010101010102, 0.99977450447336158, 0.99970759113014707, 2.4998325394191108, 0.99996653522241563, 0.020206576694673527
-0.36868609525370516, -0.5, -0.5, 2.4995653701874417e-05, 0, 0, 0.010101010101010102, 0.9998826618468214, 0.99988309171749279, 2.50000121830724, 1.0000002149605356, 0.020204390947940132
-0.35858584428241241, -0.5, -0.5, -3.6185870863572478e-05, 0, 0, 0.010101010101010102, 1.0000275958227085, 1.0000418290435629, 2.5000356367051153, 1.0000071163887225, 0.020201462726036363
-0.34848500671190358, -0.5, -0.5, -1.3857103942933314e-05, 0, 0, 0.010101010101010102, 1.0000397282426208, 1.0000424005285682, 2.5000066471989868, 1.0000013360890005, 0.020201217643144441
-0.33838387026591887, -0.5, -0.5, 6.9181531708202034e-06, 0, 0, 0.010101010101010102, 1.0000044600712505, 1.0000019959220592, 2.4999938173194978, 0.99999876793014053, 0.020201930099972558
