x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
-0.62048662884934491, -0.5, -0.5, -2.1762143805262961, 0, 0, 0.010101010101010102, 0.12991418261269322, 0.071438149973307288, 1.3745477682186145, 0.74154381507911726, 0.15550280805173902
-0.57102539118533591, -0.5, -0.5, -1.5282535495058607, 0, 0, 0.010101010101010102, 0.22136761504875885, 0.12896572153242403, 1.456304264444414, 0.76327335700838161, 0.091260052639454373
-0.53436967941402647, -0.5, -0.5, -1.1392996964477125, 0, 0, 0.010101010101010102, 0.33259045489302452, 0.21043483754675568, 1.5816378259915465, 0.79543359418120263, 0.060741431104864532
-0.506563295503486, -0.5, -0.5, -0.91040995674525493, 0, 0, 0.010101010101010102, 0.43928108803295884, 0.30684330372123936, 1.7461320554990969, 0.83577056534124972, 0.045988822993682954
-0.48512977211204866, -0.5, -0.5, -0.73401950631188817, 0, 0, 0.010101010101010102, 0.52707574241200228, 0.40220714597381835, 1.907564896074833, 0.87355122409027397, 0.038328495463615504
-0.4672327931385763, -0.5, -0.5, -0.57271316062753153, 0, 0, 0.010101010101010102, 0.60013006424012572, 0.48602585612742044, 2.0245000201481003, 0.89992640562234161, 0.033662736472967157
-0.45094375226082228, -0.5, -0.5, -0.44285242764535809, 0, 0, 0.010101010101010102, 0.67389707643073804, 0.57238263339979301, 2.1232453007657148, 0.92160842884072391, 0.029977901535081865
-0.43666806704784833, -0.5, -0.5, -0.343386402429668, 0, 0, 0.010101010101010102, 0.74741731121040833, 0.66463738777433023, 2.2229524056693055, 0.94299807835616312, 0.027029103954394569
-0.42391024024754753, -0.5, -0.5, -0.24857605522029108, 0, 0, 0.010101010101010102, 0.81144479931190328, 0.74515228999802463, 2.295596690234698, 0.95828133597020704, 0.024896357976724119
-0.4117318382724055, -0.5, -0.5, -0.16362232551651534, 0, 0, 0.010101010101010102, 0.86640458074894733, 0.81495621316263966, 2.3514073382601923, 0.96985490748894232, 0.023317074552580207
-0.40031848347415872, -0.5, -0.5, -0.10580785750863025, 0, 0, 0.010101010101010102, 0.91421219487457261, 0.88044521546321453, 2.4075532855217987, 0.98135844430481978, 0.022097736515964837
-0.38957314512193719, -0.5, -0.5, -0.065095390146613516, 0, 0, 0.010101010101010102, 0.95165838927844326, 0.93211799205946488, 2.4485839548285728, 0.98968025377697511, 0.021228226882271876
-0.37910828384629036, -0.5, -0.5, -0.03334044218503688, 0, 0, 0.010101010101010102, 0.97522715252159131, 0.96384157714726948, 2.4707529975998366, 0.99414546559003836, 0.020715194557273092
