x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
-0.61368834639345604, -0.5, -0.5, -2.1393445971016378, 0, 0, 0.010101010101010102, 0.13492218885306967, 0.075377829984892245, 1.396512329626352, 0.74744652343819129, 0.14973089581299495
-0.56625763421193953, -0.5, -0.5, -1.4982532639261232, 0, 0, 0.010101010101010102, 0.22882590214240436, 0.13521357867825412, 1.4770851940217076, 0.76870120534875108, 0.088285548152009286
-0.53082488503673286, -0.5, -0.5, -1.1107646779866192, 0, 0, 0.010101010101010102, 0.34251032111853352, 0.21933147270638798, 1.6007565485785431, 0.80022782053158548, 0.058982223181031773
-0.5037395557120915, -0.5, -0.5, -0.88182948208647005, 0, 0, 0.010101010101010102, 0.45160123902294147, 0.31890180471573393, 1.7652405538459062, 0.84033204687383967, 0.04473420012249775
-0.48286001346747182, -0.5, -0.5, -0.70651450846818487, 0, 0, 0.010101010101010102, 0.54148562225725672, 0.41777192827254334, 1.9286525075325049, 0.87836730635595339, 0.037308507135988808
-0.46547033211776467, -0.5, -0.5, -0.54576921828074587, 0, 0, 0.010101010101010102, 0.61584625138872351, 0.50409456367209415, 2.0461738307935478, 0.90473180086671678, 0.032803674872526979
-0.44959160852324465, -0.5, -0.5, -0.41511691320457628, 0, 0, 0.010101010101010102, 0.69055852670659512, 0.59218200327750015, 2.1436870803938395, 0.92603490397030108, 0.029254609740853508
-0.43562746719448364, -0.5, -0.5, -0.31682671162410964, 0, 0, 0.010101010101010102, 0.76509339452309555, 0.68659492350529994, 2.2433379432697911, 0.94731206337748763, 0.026404645951247165
-0.42316333468780964, -0.5, -0.5, -0.22530935889411507, 0, 0, 0.010101010101010102, 0.82926919284804124, 0.76824473104985402, 2.3158689406968409, 0.96250286144996533, 0.024361233211423673
-0.4112481208909447, -0.5, -0.5, -0.14332067031833501, 0, 0, 0.010101010101010102, 0.88244823902295844, 0.8361696910492542, 2.3687554629071563, 0.97342521185107522, 0.022893150338639423
-0.4000119150135395, -0.5, -0.5, -0.088767216472195459, 0, 0, 0.010101010101010102, 0.9270684938185576, 0.89770127823012635, 2.4207053176443982, 0.98403378822018084, 0.021791291945224996
-0.38938734641702349, -0.5, -0.5, -0.052883501540093629, 0, 0, 0.010101010101010102, 0.96120545403639257, 0.94528687426271618, 2.4585232167855806, 0.99168490029866752, 0.021017379913093302
-0.379015065505029, -0.5, -0.5, -0.025926451703637669, 0, 0, 0.010101010101010102, 0.98172384257410039, 0.97301558884240669, 2.4777726756248426, 0.99555493569645359, 0.020578108960917243
-0.36875383580347698, -0.5, -0.5, -0.00978545667398085, 0, 0, 0.010101010101010102, 0.99180862536585668, 0.98736233009314145, 2.4887640843320602, 0.99775597349888201, 0.020368869240845851
-0.35859368950786974, -0.5, -0.5, -0.0035249481657755126, 0, 0, 0.010101010101010102, 0.99707236591908899, 0.99551782220912421, 2.4960903164107062, 0.99922014180645335, 0.020261337985631796
-0.34848694327345425, -0.5, -0.5, -0.001447862514233559, 0, 0, 0.010101010101010102, 0.99968958906834815, 0.99940959132961993, 2.4992951000869752, 0.99985994785266064, 0.020208293077101359
-0.33838649934626425, -0.5, -0.5, -0.00032978872984917206, 0, 0, 0.010101010101010102, 1.0002829613921391, 1.0002204333910061, 2.4998416275975943, 0.99996874435497829, 0.020196305427320423
-0.32828286597585576, -0.5, -0.5, 0.00014556248772634525, 0, 0, 0.010101010101010102, 1.000058862101763, 1.000000265781845, 2.4998528712429073, 0.99997070313533754, 0.020200831138642024
-0.31818082069695008, -0.5, -0.5, 0.00010097033016215175, 0, 0, 0.010101010101010102, 0.99993912643676386, 0.99992895774493085, 2.4999746604430548, 0.99999491533163554, 0.020203250045839446
-0.30808058423368706, -0.5, -0.5, -2.1445684254954474e-05, 0, 0, 0.010101010101010102, 0.99999190277823535, 1.0000092413346655, 2.5000434813720975, 1.0000086693108343, 0.02020218378358243
-0.29798005668505062, -0.5, -0.5, -3.0276104690543357e-05, 0, 0, 0.010101010101010102, 1.0000237439768609, 1.0000308286573438, 2.5000177068648051, 1.0000035422498603, 0.020201540537109135
-0.28787889877020006, -0.5, -0.5, 1.7614615399661964e-06, 0, 0, 0.010101010101010102, 1.000005570222575, 1.0000017971866995, 2.4999905305302317, 0.99999811349079104, 0.020201907672898027
-0.27777772217786079, -0.5, -0.5, 8.8837658157755668e-06, 0, 0, 0.010101010101010102, 0.99999221846006481, 0.99998946159903435, 2.4999931039281367, 0.99999862155780839, 0.020202177406070467
-0.26767672496567207, -0.5, -0.5, 9.0140416921506775e-07, 0, 0, 0.010101010101010102, 0.99999653744763284, 0.99999711153044901, 2.500001445156089, 1.0000002870423608, 0.020202090152815284
-0.25757576403048354, -0.5, -0.5, -2.3501465220976673e-06, 0, 0, 0.010101010101010102, 1.0000018582705414, 1.0000027542387904, 2.5000022425788493, 1.0000004479831917, 0.020201982661270945
-0.24747475984128284, -0.5, -0.5, -6.1573499243402717e-07, 0, 0, 0.010101010101010102, 1.0000015483642359, 1.0000015756836476, 2.5000000659033259, 1.0000000136596845, 0.020201988921983063
-0.23737373787508728, -0.5, -0.5, 5.8754712609345467e-07, 0, 0, 0.010101010101010102, 0.9999998110833177, 0.9999995824104575, 2.4999994271698789, 0.99999988566354181, 0.020202024018519556
-0.22727272409435004, -0.5, -0.5, 2.974654892731979e-07, 0, 0, 0.010101010101010102, 0.99999950836345097, 0.99999946010405172, 2.4999998798550713, 0.99999997587028822, 0.020202030134076582
-0.21717171644305802, -0.5, -0.5, -1.0475559589856237e-07, 0, 0, 0.010101010101010102, 0.99999994177048745, 0.99999999337710177, 2.5000001294566676, 1.0000000258033084, 0.020202021378374062
-0.20707070776657274, -0.5, -0.5, -1.0586057708386215e-07, 0, 0, 0.010101010101010102, 1.000000123182468, 1.0000001457527696, 2.50000005637752, 1.0000000112851493, 0.020202017713485804
-0.19696969729888111, -0.5, -0.5, 5.2740703151146559e-09, 0, 0, 0.010101010101010102, 1.0000000430780713, 1.0000000338968791, 2.499999976913569, 0.9999999954094041, 0.020202019331756173
-0.18686868675429927, -0.5, -0.5, 2.9736094948561671e-08, 0, 0, 0.010101010101010102, 0.9999999760724132, 0.9999999682992784, 2.4999999805503093, 0.99999999611343249, 0.020202020685405806
-0.17676767665825355, -0.5, -0.5, 5.3283209741108412e-09, 0, 0, 0.010101010101010102, 0.9999999831620936, 0.99999998395063772, 2.5000000020034472, 1.0000000003942719, 0.020202020542179934
-0.16666666667257932, -0.5, -0.5, -6.5830167878085709e-09, 0, 0, 0.010101010101010102, 1.0000000026981146, 1.0000000048833464, 2.500000005474889, 1.0000000010926158, 0.020202020147512836
-0.15656565659487762, -0.5, -0.5, -2.8792656996113248e-09, 0, 0, 0.010101010101010102, 1.0000000050921547, 1.0000000053645037, 2.5000000006751852, 1.0000000001361744, 0.020202020099148392
-0.14646464646964744, -0.5, -0.5, 1.0350517112371187e-09, 0, 0, 0.010101010101010102, 1.0000000004334733, 0.99999999993601563, 2.4999999987519943, 0.99999999975127118, 0.020202020193263167
-0.13636363635742532, -0.5, -0.5, 9.7163637115138116e-10, 0, 0, 0.010101010101010102, 0.99999999875462731, 0.99999999857404265, 2.4999999995489968, 0.99999999990970767, 0.020202020227179249
-0.12626262625996823, -0.5, -0.5, -3.9016763640466985e-11, 0, 0, 0.010101010101010102, 0.99999999959704411, 0.99999999968091036, 2.5000000002108838, 1.0000000000419331, 0.020202020210160727
-0.11616161616254381, -0.5, -0.5, -2.5413532202499341e-10, 0, 0, 0.010101010101010102, 1.0000000002300407, 1.0000000002942468, 2.5000000001606817, 1.000000000032103, 0.020202020197372918
-0.10606060606147273, -0.5, -0.5, -4.9386657495886912e-11, 0, 0, 0.010101010101010102, 1.0000000001591267, 1.0000000001532217, 2.4999999999849689, 0.99999999999704736, 0.020202020198805522
-0.095959595959571486, -0.5, -0.5, 5.1928415288759212e-11, 0, 0, 0.010101010101010102, 0.9999999999790663, 0.99999999996191535, 2.4999999999570188, 0.99999999999142453, 0.020202020202443105
-0.085858585858368877, -0.5, -0.5, 2.4579671721629715e-11, 0, 0, 0.010101010101010102, 0.99999999995426858, 0.99999999995169264, 2.4999999999936033, 0.99999999999871203, 0.020202020202944072
-0.075757575757530352, -0.5, -0.5, -7.018451879496062e-12, 0, 0, 0.010101010101010102, 0.99999999999413824, 0.99999999999771882, 2.5000000000089879, 1.0000000000017901, 0.020202020202138623
-0.065656565656607449, -0.5, -0.5, -7.7637537249721526e-12, 0, 0, 0.010101010101010102, 1.0000000000100784, 1.0000000000115448, 2.5000000000036646, 1.0000000000007332, 0.020202020201816599
-0.055555555555575661, -0.5, -0.5, -1.2327024407410339e-13, 0, 0, 0.010101010101010102, 1.0000000000039533, 1.0000000000034392, 2.4999999999987064, 0.99999999999974298, 0.020202020201940341
-0.045454545454540154, -0.5, -0.5, 1.8677754912917912e-12, 0, 0, 0.010101010101010102, 0.99999999999848321, 0.99999999999799549, 2.4999999999987796, 0.9999999999997562, 0.020202020202050846
-0.035353535353529142, -0.5, -0.5, 4.6092723049474508e-13, 0, 0, 0.010101010101010102, 0.9999999999986644, 0.99999999999867273, 2.5000000000000231, 1.000000000000004, 0.020202020202047186
-0.025252525252525044, -0.5, -0.5, -3.0729415952014099e-13, 0, 0, 0.010101010101010102, 1.0000000000000475, 1.0000000000001688, 2.5000000000003046, 1.0000000000000606, 0.020202020202019243
-0.015151515151516592, -0.5, -0.5, -1.9140262825214229e-13, 0, 0, 0.010101010101010102, 1.0000000000003073, 1.0000000000003071, 2.5, 0.99999999999999989, 0.020202020202013997
-0.0050505050505056668, -0.5, -0.5, -3.2575576090792008e-14, 0, 0, 0.010101010101010102, 1.0000000000000178, 0.99999999999999445, 2.4999999999999418, 0.99999999999998834, 0.020202020202019846
0.0050505050505056425, -0.5, -0.5, 2.979967067380474e-14, 0, 0, 0.010101010101010102, 1.0000000000000173, 0.99999999999999256, 2.4999999999999383, 0.99999999999998757, 0.020202020202019853
0.015151515151516399, -0.5, -0.5, 1.9327747072091029e-13, 0, 0, 0.010101010101010102, 1.0000000000003042, 1.000000000000304, 2.5, 0.99999999999999989, 0.020202020202014059
0.025252525252525092, -0.5, -0.5, 3.1003144400776159e-13, 0, 0, 0.010101010101010102, 1.0000000000000415, 1.0000000000001621, 2.5000000000003029, 1.0000000000000602, 0.020202020202019364
0.03535353535352917, -0.5, -0.5, -4.629055420197555e-13, 0, 0, 0.010101010101010102, 0.99999999999865952, 0.9999999999986664, 2.5000000000000195, 1.0000000000000033, 0.020202020202047283
0.045454545454540203, -0.5, -0.5, -1.8739330150014325e-12, 0, 0, 0.010101010101010102, 0.99999999999848188, 0.99999999999799705, 2.4999999999987867, 0.99999999999975753, 0.020202020202050874
0.055555555555575759, -0.5, -0.5, 1.2012525732921201e-13, 0, 0, 0.010101010101010102, 1.0000000000039546, 1.0000000000034428, 2.4999999999987117, 0.99999999999974409, 0.020202020201940313
0.065656565656607449, -0.5, -0.5, 7.771274175640539e-12, 0, 0, 0.010101010101010102, 1.0000000000100799, 1.0000000000115445, 2.5000000000036602, 1.0000000000007323, 0.020202020201816568
0.075757575757530393, -0.5, -0.5, 7.027895140383058e-12, 0, 0, 0.010101010101010102, 0.9999999999941398, 0.99999999999771749, 2.5000000000089808, 1.0000000000017888, 0.020202020202138592
0.085858585858368919, -0.5, -0.5, -2.4576065630813403e-11, 0, 0, 0.010101010101010102, 0.9999999999542718, 0.99999999995169597, 2.4999999999936033, 0.99999999999871203, 0.020202020202944006
0.095959595959571445, -0.5, -0.5, -5.1932680977993156e-11, 0, 0, 0.010101010101010102, 0.99999999997906963, 0.99999999996191835, 2.4999999999570179, 0.9999999999914243, 0.020202020202443039
0.10606060606147268, -0.5, -0.5, 4.9380390602501292e-11, 0, 0, 0.010101010101010102, 1.000000000159126, 1.000000000153223, 2.4999999999849742, 0.99999999999704847, 0.020202020198805536
0.11616161616254377, -0.5, -0.5, 2.5413523190996563e-10, 0, 0, 0.010101010101010102, 1.0000000002300358, 1.0000000002942426, 2.5000000001606835, 1.0000000000321034, 0.020202020197373015
0.12626262625996831, -0.5, -0.5, 3.9014337777823145e-11, 0, 0, 0.010101010101010102, 0.99999999959704045, 0.99999999968090725, 2.5000000002108855, 1.0000000000419333, 0.0202020202101608
0.13636363635742538, -0.5, -0.5, -9.7164111649807752e-10, 0, 0, 0.010101010101010102, 0.99999999875462842, 0.99999999857404487, 2.4999999995489994, 0.99999999990970823, 0.020202020227179224
0.14646464646964744, -0.5, -0.5, -1.0350529774056532e-09, 0, 0, 0.010101010101010102, 1.0000000004334764, 0.99999999993601796, 2.4999999987519925, 0.99999999975127085, 0.020202020193263105
0.15656565659487764, -0.5, -0.5, 2.8792697290468741e-09, 0, 0, 0.010101010101010102, 1.0000000050921569, 1.000000005364506, 2.5000000006751852, 1.0000000001361744, 0.020202020099148347
0.16666666667257923, -0.5, -0.5, 6.5830203929662798e-09, 0, 0, 0.010101010101010102, 1.0000000026981146, 1.0000000048833475, 2.5000000054748917, 1.0000000010926162, 0.020202020147512836
0.1767676766582536, -0.5, -0.5, -5.3283205019084622e-09, 0, 0, 0.010101010101010102, 0.99999998316209227, 0.99999998395063705, 2.500000002003449, 1.0000000003942724, 0.020202020542179962
0.18686868675429924, -0.5, -0.5, -2.9736097008449898e-08, 0, 0, 0.010101010101010102, 0.99999997607241276, 0.99999996829927662, 2.4999999805503057, 0.99999999611343182, 0.020202020685405817
0.19696969729888111, -0.5, -0.5, -5.2740716832577704e-09, 0, 0, 0.010101010101010102, 1.0000000430780716, 1.0000000338968786, 2.4999999769135672, 0.99999999540940365, 0.020202019331756169
0.20707070776657277, -0.5, -0.5, 1.058605777362656e-07, 0, 0, 0.010101010101010102, 1.0000001231824687, 1.0000001457527692, 2.5000000563775173, 1.0000000112851488, 0.02020201771348579
0.21717171644305799, -0.5, -0.5, 1.0475559686627585e-07, 0, 0, 0.010101010101010102, 0.99999994177048668, 0.99999999337710077, 2.5000001294566667, 1.0000000258033082, 0.020202021378374076
0.22727272409435004, -0.5, -0.5, -2.9746548797696845e-07, 0, 0, 0.010101010101010102, 0.99999950836344709, 0.99999946010404717, 2.4999998798550696, 0.99999997587028788, 0.020202030134076662
0.23737373787508734, -0.5, -0.5, -5.8754712507349646e-07, 0, 0, 0.010101010101010102, 0.99999981108331415, 0.99999958241045461, 2.4999994271698807, 0.99999988566354214, 0.020202024018519629
0.24747475984128298, -0.5, -0.5, 6.1573499357560683e-07, 0, 0, 0.010101010101010102, 1.0000015483642364, 1.0000015756836493, 2.5000000659033295, 1.0000000136596854, 0.020201988921983053
0.25757576403048354, -0.5, -0.5, 2.350146520842785e-06, 0, 0, 0.010101010101010102, 1.0000018582705437, 1.0000027542387926, 2.5000022425788493, 1.0000004479831917, 0.020201982661270899
0.26767672496567213, -0.5, -0.5, -9.0140417073758427e-07, 0, 0, 0.010101010101010102, 0.99999653744763406, 0.99999711153045101, 2.5000014451560908, 1.0000002870423612, 0.020202090152815259
0.27777772217786084, -0.5, -0.5, -8.8837658156172123e-06, 0, 0, 0.010101010101010102, 0.99999221846006314, 0.99998946159903412, 2.4999931039281402, 0.99999862155780905, 0.020202177406070502
0.28787889877020006, -0.5, -0.5, -1.7614615380384147e-06, 0, 0, 0.010101010101010102, 1.0000055702225719, 1.0000017971866959, 2.4999905305302308, 0.99999811349079093, 0.02020190767289809
0.29798005668505079, -0.5, -0.5, 3.0276104692130029e-05, 0, 0, 0.010101010101010102, 1.0000237439768598, 1.0000308286573427, 2.5000177068648051, 1.0000035422498603, 0.02020154053710916
0.30808058423368712, -0.5, -0.5, 2.1445684251649741e-05, 0, 0, 0.010101010101010102, 0.99999190277823902, 1.0000092413346708, 2.500043481372102, 1.0000086693108352, 0.020202183783582354
0.31818082069695014, -0.5, -0.5, -0.00010097033016515252, 0, 0, 0.010101010101010102, 0.99993912643676908, 0.9999289577449364, 2.4999746604430557, 0.99999491533163565, 0.020203250045839338
0.32828286597585571, -0.5, -0.5, -0.00014556248772830424, 0, 0, 0.010101010101010102, 1.0000588621017654, 1.0000002657818452, 2.499852871242902, 0.99997070313533654, 0.020200831138641975
0.33838649934626425, -0.5, -0.5, 0.00032978872985209355, 0, 0, 0.010101010101010102, 1.000282961392138, 1.0002204333910032, 2.4998416275975899, 0.9999687443549774, 0.020196305427320444
0.34848694327345431, -0.5, -0.5, 0.0014478625142391546, 0, 0, 0.010101010101010102, 0.99968958906834593, 0.99940959132961837, 2.499295100086977, 0.99985994785266097, 0.020208293077101404
