pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
1,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, -nan, nan, 0, inf
2,-0.543720185756683349609375, -0.5, -0.5, -7.50035381317138671875, 0, 0, 0.010101010091602802276611328125, 2.01726345440896818818929218941615744142836774699389934539794921875e-19, 1.12216200778344571964959854037946485050269984640181064605712890625e-19, 1.39069843292236328125, 0.74584138393402099609375, 100145666541486080
3,-0.4922685325145721435546875, -0.5, -0.5, -1.1529462337493896484375, 0, 0, 0.010101010091602802276611328125, 0.24914896488189697265625, 0.1789558231830596923828125, 1.79526817798614501953125, 0.84750711917877197265625, 0.0810841023921966552734375
4,-0.4720197618007659912109375, -0.5, -0.5, -0.675496518611907958984375, 0, 0, 0.010101010091602802276611328125, 0.4789366424083709716796875, 0.3863717615604400634765625, 2.0164463520050048828125, 0.898180544376373291015625, 0.0421809852123260498046875
5,-0.4571144580841064453125, -0.5, -0.5, -0.4178559780120849609375, 0, 0, 0.010101010091602802276611328125, 0.7075893878936767578125, 0.61092174053192138671875, 2.1581432819366455078125, 0.92918491363525390625, 0.02855048514902591705322265625
6,-0.44316709041595458984375, -0.5, -0.5, -0.2486868798732757568359375, 0, 0, 0.010101010091602802276611328125, 0.80464446544647216796875, 0.7287495136260986328125, 2.2639734745025634765625, 0.951671600341796875, 0.025106765329837799072265625
7,-0.431058347225189208984375, -0.5, -0.5, -0.15786309540271759033203125, 0, 0, 0.010101010091602802276611328125, 0.866139709949493408203125, 0.820182502269744873046875, 2.3671891689300537109375, 0.9731085300445556640625, 0.02332420460879802703857421875
8,-0.42013990879058837890625, -0.5, -0.5, -0.092946894466876983642578125, 0, 0, 0.010101010091602802276611328125, 0.93402898311614990234375, 0.907782018184661865234375, 2.4296190738677978515625, 0.985849440097808837890625, 0.02162890136241912841796875
9,-0.4094971716403961181640625, -0.5, -0.5, -0.0421725809574127197265625, 0, 0, 0.010101010091602802276611328125, 0.96863710880279541015625, 0.95243072509765625, 2.4580833911895751953125, 0.991599142551422119140625, 0.02085612900555133819580078125
10,-0.39907729625701904296875, -0.5, -0.5, -0.01576720364391803741455078125, 0, 0, 0.010101010091602802276611328125, 0.98560297489166259765625, 0.97774326801300048828125, 2.4800188541412353515625, 0.996004760265350341796875, 0.0204971171915531158447265625
11,-0.3889007270336151123046875, -0.5, -0.5, -0.0071361265145242214202880859375, 0, 0, 0.010101010091602802276611328125, 0.995254337787628173828125, 0.993111312389373779296875, 2.494598388671875, 0.998922765254974365234375, 0.02029834873974323272705078125
12,-0.3788042962551116943359375, -0.5, -0.5, -0.00298687512986361980438232421875, 0, 0, 0.010101010091602802276611328125, 0.99989140033721923828125, 0.999487578868865966796875, 2.498981475830078125, 0.9997980594635009765625, 0.02020421437919139862060546875
13,-0.3686900436878204345703125, -0.5, -0.5, -0.00033411112963221967220306396484375, 0, 0, 0.010101010091602802276611328125, 1.0003907680511474609375, 1.00011742115020751953125, 2.499312877655029296875, 0.9998633861541748046875, 0.02019412815570831298828125
14,-0.3585847914218902587890625, -0.5, -0.5, 0.0003204201348125934600830078125, 0, 0, 0.010101010091602802276611328125, 0.999918758869171142578125, 0.9997670650482177734375, 2.499619960784912109375, 0.999924123287200927734375, 0.0202036611735820770263671875
15,-0.3484848439693450927734375, -0.5, -0.5, 5.959883492323569953441619873046875e-05, 0, 0, 0.010101010091602802276611328125, 0.999870717525482177734375, 0.9998605251312255859375, 2.4999749660491943359375, 0.999994933605194091796875, 0.02020463161170482635498046875
16,-0.338383853435516357421875, -0.5, -0.5, -7.30923711671493947505950927734375e-05, 0, 0, 0.010101010091602802276611328125, 0.9999854564666748046875, 1.0000030994415283203125, 2.5000445842742919921875, 1.0000088214874267578125, 0.02020231448113918304443359375
17,-0.328282833099365234375, -0.5, -0.5, -4.044025627081282436847686767578125e-05, 0, 0, 0.010101010091602802276611328125, 1.00002014636993408203125, 1.00002002716064453125, 2.5, 0.999999940395355224609375, 0.0202016122639179229736328125
18,-0.318181812763214111328125, -0.5, -0.5, -5.66771996091119945049285888671875e-06, 0, 0, 0.010101010091602802276611328125, 1.00000858306884765625, 1.00000846385955810546875, 2.5, 0.999999940395355224609375, 0.02020184695720672607421875
19,-0.30808079242706298828125, -0.5, -0.5, 2.915241793743916787207126617431640625e-06, 0, 0, 0.010101010091602802276611328125, 0.999999105930328369140625, 0.99999904632568359375, 2.5, 0.999999940395355224609375, 0.02020203880965709686279296875
20,-0.2979798018932342529296875, -0.5, -0.5, 1.1993312227787100709974765777587890625e-06, 0, 0, 0.010101010091602802276611328125, 0.999998509883880615234375, 0.99999845027923583984375, 2.5, 0.999999940395355224609375, 0.02020204998552799224853515625
21,-0.2878787815570831298828125, -0.5, -0.5, 8.0312275940741528756916522979736328125e-07, 0, 0, 0.010101010091602802276611328125, 1, 0.999999940395355224609375, 2.5, 0.999999940395355224609375, 0.02020202018320560455322265625
22,-0.27777779102325439453125, -0.5, -0.5, 1.2337105772530776448547840118408203125e-06, 0, 0, 0.010101010091602802276611328125, 1.00000035762786865234375, 1.0000002384185791015625, 2.5, 0.999999940395355224609375, 0.02020201273262500762939453125
23,-0.267676770687103271484375, -0.5, -0.5, 2.08325531048103584907948970794677734375e-07, 0, 0, 0.010101010091602802276611328125, 1, 0.999999940395355224609375, 2.5, 0.999999940395355224609375, 0.02020202018320560455322265625
24,-0.2575757503509521484375, -0.5, -0.5, -4.06726258006528951227664947509765625e-07, 0, 0, 0.010101010091602802276611328125, 1, 0.999999940395355224609375, 2.5, 0.999999940395355224609375, 0.02020202018320560455322265625
25,-0.2474747598171234130859375, -0.5, -0.5, 1.9761120029215817339718341827392578125e-07, 0, 0, 0.010101010091602802276611328125, 1, 0.999999940395355224609375, 2.5, 0.999999940395355224609375, 0.02020202018320560455322265625
