pid, x, y, z, vx, vy, vz, mass, rho, pressure, internal energy, sound speed, hsml
0,-nan, -nan, -nan, -nan, -nan, -nan, 0.010101010091602802276611328125, 0, nan, -nan, 0, inf
1,-0.539435684680938720703125, -0.5, -0.5, -7.33597850799560546875, 0, 0, 0.010101010091602802276611328125, 0.0032919752411544322967529296875, 0.00190230621956288814544677734375, 1.439931392669677734375, 0.7601721286773681640625, 6.1367473602294921875
2,-0.50121581554412841796875, -0.5, -0.5, -1.0697238445281982421875, 0, 0, 0.010101010091602802276611328125, 0.250437080860137939453125, 0.18219919502735137939453125, 1.818009853363037109375, 0.852950632572174072265625, 0.0806670486927032470703125
3,-0.480592310428619384765625, -0.5, -0.5, -0.632044374942779541015625, 0, 0, 0.010101010091602802276611328125, 0.513044834136962890625, 0.4103567302227020263671875, 1.9989483356475830078125, 0.894340932369232177734375, 0.039376713335514068603515625
4,-0.4650157988071441650390625, -0.5, -0.5, -0.38923549652099609375, 0, 0, 0.010101010091602802276611328125, 0.74573361873626708984375, 0.65540158748626708984375, 2.19656085968017578125, 0.9374797344207763671875, 0.0270901285111904144287109375
5,-0.4527566432952880859375, -0.5, -0.5, -0.24077858030796051025390625, 0, 0, 0.010101010091602802276611328125, 0.83039200305938720703125, 0.767898738384246826171875, 2.311348438262939453125, 0.961635291576385498046875, 0.02432829327881336212158203125
6,-0.4407263696193695068359375, -0.5, -0.5, -0.11932443082332611083984375, 0, 0, 0.010101010091602802276611328125, 0.90578234195709228515625, 0.85950756072998046875, 2.371911525726318359375, 0.974121034145355224609375, 0.02230339311063289642333984375
7,-0.429634392261505126953125, -0.5, -0.5, -0.0572282969951629638671875, 0, 0, 0.010101010091602802276611328125, 0.94717347621917724609375, 0.924433171749114990234375, 2.439770221710205078125, 0.98792278766632080078125, 0.0213287435472011566162109375
8,-0.4193302690982818603515625, -0.5, -0.5, -0.0310339517891407012939453125, 0, 0, 0.010101010091602802276611328125, 0.98160612583160400390625, 0.9742929935455322265625, 2.481255054473876953125, 0.996267974376678466796875, 0.02058057673275470733642578125
9,-0.4091685712337493896484375, -0.5, -0.5, -0.01111455075442790985107421875, 0, 0, 0.010101010091602802276611328125, 0.9970760345458984375, 0.99406909942626953125, 2.492386341094970703125, 0.998490989208221435546875, 0.02026126347482204437255859375
10,-0.398995459079742431640625, -0.5, -0.5, -0.00044485248508863151073455810546875, 0, 0, 0.010101010091602802276611328125, 0.99945545196533203125, 0.997828543186187744140625, 2.495898723602294921875, 0.9991858005523681640625, 0.0202130265533924102783203125
11,-0.388873994350433349609375, -0.5, -0.5, 0.00085722864605486392974853515625, 0, 0, 0.010101010091602802276611328125, 0.999451100826263427734375, 0.9991576671600341796875, 2.4992618560791015625, 0.999853193759918212890625, 0.0202131159603595733642578125
12,-0.37878787517547607421875, -0.5, -0.5, -0.000199464484467171132564544677734375, 0, 0, 0.010101010091602802276611328125, 1.00013220310211181640625, 1.00031888484954833984375, 2.500468730926513671875, 1.00009334087371826171875, 0.02019934915006160736083984375
13,-0.36868917942047119140625, -0.5, -0.5, -0.00030347963911481201648712158203125, 0, 0, 0.010101010091602802276611328125, 1.00029766559600830078125, 1.00036585330963134765625, 2.50017070770263671875, 1.0000340938568115234375, 0.0201960094273090362548828125
14,-0.3585858643054962158203125, -0.5, -0.5, -3.210957584087736904621124267578125e-05, 0, 0, 0.010101010091602802276611328125, 1.00004208087921142578125, 0.999998748302459716796875, 2.4998912811279296875, 0.9999783039093017578125, 0.02020117081701755523681640625
15,-0.3484848439693450927734375, -0.5, -0.5, 3.875259790220297873020172119140625e-05, 0, 0, 0.010101010091602802276611328125, 0.999930560588836669921875, 0.99989712238311767578125, 2.499916553497314453125, 0.999983251094818115234375, 0.0202034227550029754638671875
16,-0.338383853435516357421875, -0.5, -0.5, 1.801925827749073505401611328125e-05, 0, 0, 0.010101010091602802276611328125, 0.99996852874755859375, 0.999968469142913818359375, 2.5, 0.999999940395355224609375, 0.0202026553452014923095703125
17,-0.328282833099365234375, -0.5, -0.5, -6.0420853742471081204712390899658203125e-07, 0, 0, 0.010101010091602802276611328125, 1.00000274181365966796875, 1.0000026226043701171875, 2.5, 0.999999940395355224609375, 0.02020196430385112762451171875
18,-0.318181812763214111328125, -0.5, -0.5, -6.2291173890116624534130096435546875e-06, 0, 0, 0.010101010091602802276611328125, 1.000006198883056640625, 1.00000607967376708984375, 2.5, 0.999999940395355224609375, 0.0202018953859806060791015625
19,-0.30808079242706298828125, -0.5, -0.5, -3.97454778067185543477535247802734375e-06, 0, 0, 0.010101010091602802276611328125, 1.00000154972076416015625, 1.000001430511474609375, 2.5, 0.999999940395355224609375, 0.020201988518238067626953125
